hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,3,3,0.0,0.0,0.0,0.77744,0.222559,1e-06
Hospital_1,1,0,0,0.999206,1e-06,0.000649,6e-06,0.000134,5e-06
Hospital_1,2,1,1,5.2e-05,0.995194,0.0,0.0,4.9e-05,0.004706
Hospital_1,3,4,4,0.0,0.0,0.0,1.7e-05,0.999749,0.000234
Hospital_1,4,2,2,3.4e-05,0.0,0.99992,3.2e-05,1.4e-05,0.0
Hospital_1,5,1,1,8e-05,0.998506,0.0,0.0,1.1e-05,0.001402
Hospital_1,6,4,4,0.0,0.0,0.0,0.000439,0.99953,3e-05
Hospital_1,7,0,0,0.999911,3.4e-05,5.2e-05,0.0,2e-06,2e-06
Hospital_1,8,4,4,0.107764,1e-06,1.6e-05,0.023765,0.867417,0.001038
Hospital_1,9,2,2,0.000426,0.0,0.999549,7e-06,1.8e-05,0.0
Hospital_1,10,2,2,0.000602,0.0,0.999362,1.4e-05,2.2e-05,0.0
Hospital_1,11,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,12,2,2,0.001193,0.0,0.998759,1.8e-05,2.9e-05,0.0
Hospital_1,13,0,0,0.999913,3e-06,3.6e-05,1e-06,2.9e-05,1.7e-05
Hospital_1,14,2,2,8.3e-05,0.0,0.999909,4e-06,4e-06,0.0
Hospital_1,15,5,5,4.9e-05,5e-06,0.0,0.0,0.00045,0.999496
Hospital_1,16,2,2,0.000653,0.0,0.999331,7e-06,1e-05,0.0
Hospital_1,17,0,0,0.999487,3e-05,0.000208,2e-06,0.000106,0.000168
Hospital_1,18,0,0,0.99933,3.2e-05,0.000214,4e-06,7e-06,0.000413
Hospital_1,19,1,1,5e-06,0.999963,0.0,0.0,1e-06,3.1e-05
Hospital_1,20,4,4,0.0,0.0,0.0,3.5e-05,0.999605,0.00036
Hospital_1,21,2,2,3.2e-05,0.0,0.999958,6e-06,4e-06,0.0
Hospital_1,22,1,1,9e-06,0.999922,0.0,0.0,1e-06,6.9e-05
Hospital_1,23,2,2,9.8e-05,0.0,0.999883,9e-06,1.1e-05,0.0
Hospital_1,24,4,4,0.0,0.0,0.0,7e-06,0.999935,5.8e-05
Hospital_1,25,2,2,0.000251,0.0,0.999706,6e-06,3.6e-05,0.0
Hospital_1,26,4,4,0.0,0.0,0.0,8e-06,0.999969,2.3e-05
Hospital_1,27,1,1,6e-06,0.999991,0.0,0.0,0.0,4e-06
Hospital_1,28,4,4,0.0,0.0,0.0,7e-06,0.999954,3.9e-05
Hospital_1,29,1,1,5e-06,0.999925,0.0,0.0,2e-06,6.8e-05
Hospital_1,30,4,4,0.0,0.0,0.0,1.9e-05,0.999263,0.000718
Hospital_1,31,4,4,0.0,0.0,0.0,2.9e-05,0.999225,0.000745
Hospital_1,32,0,0,0.976452,3e-06,0.010088,0.000168,0.011046,0.002243
Hospital_1,33,1,1,1.2e-05,0.999974,0.0,0.0,1e-06,1.3e-05
Hospital_1,34,4,4,0.0,0.0,0.0,2.4e-05,0.99994,3.7e-05
Hospital_1,35,2,2,0.004377,0.0,0.995514,2.3e-05,8.5e-05,0.0
Hospital_1,36,1,1,3e-06,0.999843,0.0,0.0,1e-06,0.000153
Hospital_1,37,1,1,4e-05,0.999861,0.0,0.0,4e-06,9.4e-05
Hospital_1,38,2,2,0.000572,0.0,0.999404,7e-06,1.6e-05,0.0
Hospital_1,39,2,2,1.4e-05,0.0,0.999957,1.1e-05,1.8e-05,0.0
Hospital_1,40,3,3,0.0,0.0,0.0,0.998498,0.001502,0.0
Hospital_1,41,1,1,1.3e-05,0.999336,0.0,0.0,2e-05,0.000631
Hospital_1,42,5,5,0.000186,0.095771,7e-06,2.7e-05,0.007409,0.8966
Hospital_1,43,2,2,0.002322,0.0,0.997656,5e-06,1.7e-05,0.0
Hospital_1,44,1,1,1.7e-05,0.999776,0.0,0.0,2e-05,0.000186
Hospital_1,45,4,4,0.0,0.0,0.0,6.5e-05,0.999313,0.000622
Hospital_1,46,5,5,0.0,4e-06,4e-06,9e-06,2.2e-05,0.999961
Hospital_1,47,5,5,0.000106,3e-05,0.0,0.000168,0.004948,0.994747
Hospital_1,48,0,0,0.999962,3e-06,1.3e-05,1e-06,1.5e-05,7e-06
Hospital_1,49,0,0,0.999783,4e-06,5.2e-05,3e-06,0.000136,2.2e-05
Hospital_1,50,2,2,0.000358,0.0,0.999592,3.4e-05,1.5e-05,0.0
Hospital_1,51,0,0,0.999253,1e-06,0.000423,2.1e-05,0.000294,8e-06
Hospital_1,52,2,2,9.3e-05,0.0,0.999878,2e-05,8e-06,0.0
Hospital_1,53,5,5,0.0,0.0,0.0,0.0,8e-06,0.999991
Hospital_1,54,5,5,5e-06,3.4e-05,0.0,1e-06,0.000314,0.999647
Hospital_1,55,4,4,0.0,0.0,0.0,8e-06,0.999943,4.9e-05
Hospital_1,56,4,4,0.0,0.0,0.0,0.000767,0.999177,5.6e-05
Hospital_1,57,0,0,0.997029,8e-06,0.002519,1.9e-05,0.000307,0.000118
Hospital_1,58,4,4,0.0,0.0,0.0,4e-06,0.999935,6.1e-05
Hospital_1,59,4,4,0.0,0.0,0.0,3e-06,0.999918,7.9e-05
Hospital_1,60,2,2,0.002006,0.0,0.997909,5.6e-05,2.9e-05,0.0
Hospital_1,61,1,1,3.1e-05,0.988045,0.0,1e-06,0.000118,0.011805
Hospital_1,62,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,63,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,64,1,1,1.8e-05,0.999955,0.0,0.0,2e-06,2.5e-05
Hospital_1,65,1,1,1e-05,0.999141,0.0,0.0,1.7e-05,0.000832
Hospital_1,66,5,5,2e-06,1.7e-05,5e-06,4e-06,1.1e-05,0.999962
Hospital_1,67,2,2,0.001178,0.0,0.998759,1.8e-05,4.5e-05,1e-06
Hospital_1,68,4,4,0.0,0.0,0.0,0.001393,0.992341,0.006266
Hospital_1,69,0,0,0.999807,7e-06,5.5e-05,4e-06,0.000101,2.6e-05
Hospital_1,70,1,1,2.3e-05,0.998651,0.0,0.0,1.2e-05,0.001314
Hospital_1,71,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,72,0,0,0.999961,1.9e-05,3e-06,0.0,4e-06,1.3e-05
Hospital_1,73,5,5,2e-06,2.4e-05,1e-05,5e-06,9e-06,0.99995
Hospital_1,74,1,1,4.9e-05,0.985932,0.0,0.0,0.000104,0.013915
Hospital_1,75,3,3,0.0,0.0,0.0,1.0,0.0,0.0
