hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,3,3,0.0,0.0,0.0,0.999996,4e-06,0.0
Hospital_1,1,4,3,0.0,0.0,8e-06,0.862565,0.137427,0.0
Hospital_1,2,1,1,2e-06,0.999783,0.0,0.0,1.7e-05,0.000197
Hospital_1,3,1,1,1e-06,0.999696,0.0,0.0,1.2e-05,0.000291
Hospital_1,4,1,1,3e-05,0.936347,9e-06,3.4e-05,0.002654,0.060926
Hospital_1,5,1,1,1.4e-05,0.989119,4e-06,1.1e-05,0.000791,0.010061
Hospital_1,6,4,4,0.0,0.0,0.0,0.00664,0.99302,0.000339
Hospital_1,7,1,1,9e-06,0.995452,2e-06,5e-06,0.000318,0.004215
Hospital_1,8,3,3,0.0,0.0,0.0,0.999993,7e-06,0.0
Hospital_1,9,1,1,1e-06,0.999945,0.0,0.0,4e-06,5e-05
Hospital_1,10,5,5,0.0,9e-06,1e-06,5e-06,6.5e-05,0.999918
Hospital_1,11,1,1,2e-06,0.999964,0.0,0.0,1.5e-05,1.9e-05
Hospital_1,12,4,4,0.0,0.0,0.0,0.000488,0.999415,9.7e-05
Hospital_1,13,1,1,8e-06,0.997646,2e-06,3e-06,0.000152,0.002189
Hospital_1,14,4,4,0.0,0.0,0.0,0.000452,0.999458,9.1e-05
Hospital_1,15,4,4,4.6e-05,0.0,8e-06,0.039428,0.953984,0.006534
Hospital_1,16,1,1,2e-05,0.979862,6e-06,1.7e-05,0.000964,0.019131
Hospital_1,17,1,1,2.6e-05,0.970129,8e-06,3e-05,0.001019,0.028788
Hospital_1,18,1,1,2e-06,0.999955,0.0,0.0,1.5e-05,2.8e-05
Hospital_1,19,1,1,3e-06,0.999896,0.0,0.0,2.1e-05,8e-05
Hospital_1,20,4,4,0.0,0.0,0.0,0.000389,0.99858,0.00103
Hospital_1,21,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,22,4,4,0.0,0.0,0.0,0.000458,0.999476,6.7e-05
Hospital_1,23,5,5,9e-06,2e-06,1e-06,0.002958,0.152952,0.844078
Hospital_1,24,5,5,4.6e-05,0.011161,6.7e-05,6.2e-05,0.000363,0.9883
Hospital_1,25,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,26,1,1,1.9e-05,0.972605,6e-06,1.9e-05,0.001021,0.026329
Hospital_1,27,4,4,0.0,0.0,0.0,0.000321,0.999548,0.000131
Hospital_1,28,1,1,3e-06,0.999888,0.0,1e-06,3.2e-05,7.6e-05
Hospital_1,29,4,4,0.0,0.0,0.0,0.000511,0.999022,0.000466
Hospital_1,30,4,4,0.0,0.0,0.0,0.000969,0.998988,4.3e-05
Hospital_1,31,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,32,1,1,7e-06,0.99674,3e-06,6e-06,0.000312,0.002932
Hospital_1,33,4,4,1e-06,2e-06,1e-06,0.008669,0.988548,0.002779
Hospital_1,34,1,1,1e-06,0.999942,0.0,0.0,9e-06,4.7e-05
Hospital_1,35,1,1,6e-06,0.997879,2e-06,4e-06,0.000143,0.001968
Hospital_1,36,1,1,1e-06,0.999991,0.0,0.0,6e-06,3e-06
Hospital_1,37,4,4,0.0,0.0,0.0,0.001701,0.997967,0.000331
Hospital_1,38,1,1,2e-06,0.999789,0.0,0.0,1.7e-05,0.000192
Hospital_1,39,4,4,0.0,0.0,0.0,0.000639,0.995096,0.004265
Hospital_1,40,4,4,0.0,0.0,0.0,0.001979,0.997779,0.000242
Hospital_1,41,1,1,2e-06,0.999269,0.0,1e-06,3.3e-05,0.000695
