hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,1,5,5,0.0,0.000245,0.0,0.0,0.0,0.999755
Hospital_1,2,3,3,0.0,0.0,0.0,0.999999,0.0,0.0
Hospital_1,3,4,3,0.050502,0.000859,0.325737,0.421668,0.193806,0.007426
Hospital_1,4,0,0,0.999997,0.0,3e-06,0.0,0.0,0.0
Hospital_1,5,3,3,0.0,0.0,0.002735,0.996898,0.000368,0.0
Hospital_1,6,4,4,1e-05,0.000268,9e-06,0.00193,0.503811,0.493973
Hospital_1,7,5,5,0.0,1.5e-05,0.0,0.0,0.0,0.999985
Hospital_1,8,5,5,0.0,0.0,0.0,1e-06,0.0,0.999999
Hospital_1,9,4,5,0.0,1e-05,0.0,7.3e-05,0.015577,0.98434
Hospital_1,10,5,5,6.9e-05,0.0,0.0,0.0,1e-06,0.99993
Hospital_1,11,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,12,0,0,0.998999,6e-06,0.000994,0.0,1e-06,0.0
Hospital_1,13,4,5,0.001867,1.4e-05,1e-06,0.000162,0.001324,0.996632
Hospital_1,14,3,3,0.0,0.0,6e-06,0.999989,5e-06,0.0
Hospital_1,15,0,0,0.999976,0.0,1.2e-05,0.0,0.0,1.1e-05
Hospital_1,16,1,1,0.0,0.999992,0.0,0.0,0.0,8e-06
Hospital_1,17,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,18,3,3,1e-06,0.0,0.002047,0.99257,0.005381,1e-06
Hospital_1,19,0,0,0.999994,0.0,0.0,0.0,0.0,6e-06
Hospital_1,20,5,5,3.2e-05,0.0,0.0,0.0,1e-06,0.999967
Hospital_1,21,0,0,0.999813,0.0,5e-06,0.0,1e-06,0.00018
Hospital_1,22,4,5,7e-06,3.3e-05,0.0,0.000285,0.120265,0.87941
Hospital_1,23,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,24,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,25,1,1,0.0,0.999987,0.0,0.0,0.0,1.3e-05
Hospital_1,26,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,27,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,28,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,29,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,30,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,31,1,1,0.0,0.999999,0.0,0.0,0.0,1e-06
Hospital_1,32,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,33,3,3,0.0,0.0,0.001891,0.997159,0.00095,0.0
Hospital_1,34,4,4,1.1e-05,2.7e-05,4e-06,0.00219,0.840967,0.156801
Hospital_1,35,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,36,3,3,2e-06,0.0,0.003928,0.94064,0.055429,2e-06
Hospital_1,37,2,2,7e-05,0.0,0.999872,5e-06,5.3e-05,0.0
Hospital_1,38,4,5,6e-06,0.000167,2e-06,0.001095,0.175343,0.823386
Hospital_1,39,0,0,0.99999,0.0,9e-06,0.0,0.0,1e-06
Hospital_1,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0
Hospital_1,41,4,5,4.9e-05,7.5e-05,4.2e-05,0.0033,0.357037,0.639496
Hospital_1,42,2,2,0.000268,1e-06,0.999701,4e-06,2.6e-05,0.0
Hospital_1,43,1,1,1.4e-05,0.999977,2e-06,0.0,2e-06,5e-06
Hospital_1,44,5,5,0.0,0.0,0.0,1.7e-05,0.0,0.999983
Hospital_1,45,3,3,0.0,0.0,1.8e-05,0.999944,3.8e-05,0.0
Hospital_1,46,4,5,1e-05,3e-05,6e-06,0.001821,0.230358,0.767775
Hospital_1,47,2,2,0.000161,0.0,0.999817,1e-06,2e-05,0.0
Hospital_1,48,0,0,0.999995,0.0,0.0,0.0,0.0,5e-06
Hospital_1,49,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,50,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,51,2,2,9e-05,1e-06,0.999844,9e-06,5.6e-05,0.0
Hospital_1,52,3,3,0.0,0.0,0.00013,0.999634,0.000236,0.0
Hospital_1,53,4,5,3e-06,7.9e-05,0.0,0.000174,0.112496,0.887248
Hospital_1,54,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,55,2,2,0.000145,0.0,0.999854,0.0,1e-06,0.0
Hospital_1,56,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,57,4,5,5e-06,3.8e-05,0.0,0.000416,0.137037,0.862504
Hospital_1,58,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,59,3,3,0.0,0.0,1.8e-05,0.999972,9e-06,0.0
Hospital_1,60,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,61,4,5,5e-06,0.000242,3e-06,0.001198,0.433989,0.564564
Hospital_1,62,3,3,0.0,0.0,0.000393,0.999012,0.000595,0.0
Hospital_1,63,2,2,6.9e-05,0.0,0.999919,2e-06,9e-06,0.0
Hospital_1,64,2,2,0.000119,0.0,0.999872,1e-06,8e-06,0.0
Hospital_1,65,3,3,0.0,0.0,8e-06,0.999934,5.8e-05,0.0
Hospital_1,66,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,67,4,5,2e-06,3.6e-05,0.0,0.000188,0.045888,0.953886
Hospital_1,68,3,3,0.0,0.0,0.000221,0.999421,0.000359,0.0
Hospital_1,69,2,2,9e-05,1e-06,0.999882,5e-06,2.3e-05,0.0
Hospital_1,70,0,0,0.999922,1.2e-05,6.3e-05,0.0,0.0,2e-06
Hospital_1,71,3,3,0.0,0.0,9e-06,0.999976,1.6e-05,0.0
Hospital_1,72,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,73,1,1,2e-06,0.991112,0.0,0.0,2e-06,0.008884
Hospital_1,74,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,75,1,1,0.0,0.999934,0.0,0.0,0.0,6.6e-05
Hospital_1,76,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,77,1,1,0.0,0.999996,0.0,0.0,0.0,3e-06
Hospital_1,78,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,79,5,5,2e-05,4e-06,0.0,0.0,8e-06,0.999968
Hospital_1,80,4,5,3e-06,3.6e-05,0.0,0.000284,0.111704,0.887973
Hospital_1,81,4,4,6e-06,2.4e-05,6e-06,0.001894,0.914018,0.084053
Hospital_1,82,1,1,1e-06,0.99722,1e-06,7e-06,1.1e-05,0.00276
Hospital_1,83,2,2,0.001411,4e-06,0.998388,9e-06,0.000188,0.0
Hospital_1,84,3,3,0.0,0.0,1.1e-05,0.999969,2e-05,0.0
Hospital_1,85,2,2,0.00071,4e-06,0.999247,3e-06,3.7e-05,0.0
Hospital_1,86,2,2,0.000332,1e-06,0.999662,0.0,6e-06,0.0
Hospital_1,87,4,5,5e-06,5.7e-05,1e-06,0.000804,0.249261,0.749872
Hospital_1,88,3,3,0.0,0.0,0.000112,0.99967,0.000217,0.0
Hospital_1,89,4,5,0.0,6e-06,0.0,4e-06,0.000664,0.999325
Hospital_1,90,2,2,8.5e-05,0.0,0.99991,1e-06,4e-06,0.0
Hospital_1,91,4,5,5e-06,2.8e-05,0.0,0.000459,0.425675,0.573834
Hospital_1,92,4,5,3e-06,2.4e-05,0.0,0.000291,0.118961,0.880721
Hospital_1,93,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,94,0,0,0.999896,0.0,9.6e-05,0.0,2e-06,6e-06
Hospital_1,95,4,5,2e-06,1.4e-05,0.0,0.000321,0.077374,0.922288
Hospital_1,96,2,2,0.001821,1e-06,0.998175,0.0,3e-06,0.0
Hospital_1,97,4,5,3e-06,7.6e-05,1e-06,0.000463,0.044708,0.954749
Hospital_1,98,2,2,0.000291,1e-06,0.999683,2e-06,2.4e-05,0.0
Hospital_1,99,3,3,0.0,0.0,9.8e-05,0.995035,0.004866,1e-06
Hospital_1,100,2,2,2e-05,0.0,0.999976,1e-06,4e-06,0.0
Hospital_1,101,1,1,0.0,0.999995,0.0,0.0,0.0,5e-06
Hospital_1,102,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,103,2,2,9.6e-05,0.0,0.999889,2e-06,1.3e-05,0.0
Hospital_1,104,2,2,0.000108,0.0,0.999857,5e-06,2.9e-05,0.0
Hospital_1,105,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,106,4,5,3e-06,2.8e-05,0.0,0.000232,0.064681,0.935056
Hospital_1,107,2,2,0.000584,2e-06,0.999345,6e-06,6.3e-05,0.0
Hospital_1,108,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,109,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,110,2,2,0.000154,0.0,0.999816,2e-06,2.7e-05,0.0
Hospital_1,111,2,2,0.000392,3e-06,0.99952,7e-06,7.8e-05,0.0
