hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,1,4,4,0.0,0.0,0.0,0.000743,0.99902,0.000236
Hospital_1,2,4,4,0.0,0.0,0.0,2.2e-05,0.99992,5.7e-05
Hospital_1,3,4,4,0.0,0.0,0.0,0.000194,0.999714,9.2e-05
Hospital_1,4,1,1,4e-06,0.984419,0.0,1e-06,0.000439,0.015137
Hospital_1,5,4,4,0.0,0.0,0.0,3.2e-05,0.999948,2e-05
Hospital_1,6,1,1,0.0,0.999993,0.0,0.0,4e-06,2e-06
Hospital_1,7,4,4,0.0,0.0,0.0,0.000172,0.99971,0.000118
Hospital_1,8,4,4,0.0,0.0,3.5e-05,0.128299,0.871666,0.0
Hospital_1,9,4,4,0.0,0.0,0.0,2.7e-05,0.99996,1.3e-05
Hospital_1,10,1,1,0.0,0.999968,0.0,0.0,8e-06,2.4e-05
Hospital_1,11,1,1,1e-06,0.99848,0.0,0.0,2.2e-05,0.001497
Hospital_1,12,1,1,0.0,0.999934,0.0,0.0,8e-06,5.9e-05
Hospital_1,13,4,4,0.0,0.0,0.0,2.5e-05,0.999916,5.9e-05
Hospital_1,14,0,0,0.99996,0.0,1.8e-05,0.0,3e-06,2e-05
Hospital_1,15,4,4,0.0,0.0,0.0,6.1e-05,0.999372,0.000567
Hospital_1,16,1,1,0.0,0.999503,0.0,0.0,1.2e-05,0.000485
Hospital_1,17,4,4,0.01111,0.000211,1e-06,0.007761,0.75546,0.225456
Hospital_1,18,4,4,0.0,0.0,0.0,0.000125,0.999858,1.7e-05
Hospital_1,19,1,1,4e-06,0.988474,0.0,1e-06,0.000261,0.01126
Hospital_1,20,3,3,0.0,0.0,0.0,0.99998,2e-05,0.0
Hospital_1,21,1,1,2e-06,0.996022,0.0,0.0,7e-05,0.003906
Hospital_1,22,4,4,0.0,0.0,0.0,0.000128,0.999747,0.000125
Hospital_1,23,4,4,0.0,0.0,0.0,0.000139,0.999557,0.000305
Hospital_1,24,1,1,0.0,0.999986,0.0,0.0,4e-06,1e-05
Hospital_1,25,4,4,0.0,0.0,2e-06,0.311476,0.688522,0.0
Hospital_1,26,4,4,6.5e-05,0.0,0.0,0.001223,0.898775,0.099936
Hospital_1,27,1,1,0.0,0.998287,0.0,0.0,2.7e-05,0.001685
Hospital_1,28,4,4,0.0,0.0,0.0,0.000224,0.99977,6e-06
Hospital_1,29,4,4,0.0,0.0,0.0,6.2e-05,0.999929,8e-06
Hospital_1,30,0,0,0.998364,0.0,0.001412,1e-06,1e-06,0.000223
Hospital_1,31,4,4,0.0,0.0,0.0,0.000792,0.999168,3.9e-05
Hospital_1,32,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,33,4,4,0.0,0.0,0.0,0.000191,0.999708,0.000101
Hospital_1,34,1,1,3e-06,0.99852,0.0,0.0,7.1e-05,0.001406
Hospital_1,35,4,4,0.0,0.0,0.0,5.9e-05,0.999904,3.7e-05
Hospital_1,36,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,37,0,0,0.999151,0.0,0.000799,1e-06,1.3e-05,3.7e-05
Hospital_1,38,1,1,0.0,0.999874,0.0,0.0,4e-06,0.000122
Hospital_1,39,4,4,0.0,0.0,0.0,0.002683,0.99731,7e-06
Hospital_1,40,4,4,0.0,0.0,1.1e-05,0.005381,0.994607,0.0
Hospital_1,41,1,1,0.0,0.999976,0.0,0.0,8e-06,1.5e-05
Hospital_1,42,1,1,2e-06,0.999822,0.0,0.0,4.6e-05,0.000131
Hospital_1,43,1,1,1e-06,0.999968,0.0,0.0,1.1e-05,2.1e-05
Hospital_1,44,0,0,0.999488,0.0,0.000487,0.0,9e-06,1.6e-05
Hospital_1,45,1,1,1e-06,0.999892,0.0,0.0,8e-06,9.9e-05
Hospital_1,46,3,3,0.0,0.0,0.0,0.999988,1.2e-05,0.0
Hospital_1,47,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,48,1,1,1e-06,0.999637,0.0,0.0,3e-05,0.000333
Hospital_1,49,1,1,0.0,0.999965,0.0,0.0,5e-06,2.9e-05
Hospital_1,50,4,4,0.204963,3.8e-05,0.000156,0.031942,0.762831,6.9e-05
Hospital_1,51,4,4,0.0,0.0,0.0,9.1e-05,0.999871,3.7e-05
Hospital_1,52,1,1,6e-06,0.994166,0.0,1e-06,0.000211,0.005616
Hospital_1,53,4,4,0.0,0.0,0.0,0.005126,0.994702,0.000171
Hospital_1,54,1,1,0.0,0.999315,0.0,0.0,1.3e-05,0.000671
Hospital_1,55,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,56,4,4,0.0,0.0,0.0,0.004672,0.995322,6e-06
Hospital_1,57,4,4,0.0,0.0,0.0,3e-05,0.9999,7e-05
Hospital_1,58,4,4,0.0,0.0,0.0,0.00047,0.999487,4.2e-05
Hospital_1,59,0,0,0.999953,0.0,3e-05,0.0,1e-06,1.7e-05
Hospital_1,60,0,0,0.999855,0.0,0.000134,0.0,7e-06,4e-06
Hospital_1,61,1,1,0.0,0.99999,0.0,0.0,2e-06,8e-06
Hospital_1,62,4,4,5.2e-05,6e-06,0.0,0.002695,0.725863,0.271383
Hospital_1,63,4,4,0.0,0.0,0.0,0.046173,0.953749,7.8e-05
Hospital_1,64,0,0,0.999938,0.0,3.2e-05,0.0,4e-06,2.6e-05
Hospital_1,65,4,4,1e-06,0.0,0.0,0.026744,0.972203,0.001052
Hospital_1,66,1,1,0.0,0.999997,0.0,0.0,3e-06,0.0
Hospital_1,67,5,5,1.2e-05,1.5e-05,1e-06,1e-06,1.4e-05,0.999957
Hospital_1,68,1,1,1e-06,0.999093,0.0,0.0,4.3e-05,0.000864
Hospital_1,69,1,1,0.0,0.999974,0.0,0.0,1.1e-05,1.4e-05
Hospital_1,70,0,0,0.999884,0.0,9.6e-05,0.0,1e-06,1.9e-05
Hospital_1,71,4,4,0.0,0.0,0.0,0.000103,0.999845,5.1e-05
Hospital_1,72,1,1,0.0,0.999989,0.0,0.0,2e-06,9e-06
Hospital_1,73,4,4,0.0,0.0,0.0,0.000684,0.999072,0.000244
Hospital_1,74,3,3,0.0,0.0,0.0,0.999913,8.7e-05,0.0
