hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,1,1,4e-06,0.995951,0.0,0.0,0.000115,0.00393
Hospital_1,1,4,4,1e-06,0.0,0.0,0.002802,0.997002,0.000195
Hospital_1,2,4,4,0.0,0.0,0.0,0.000124,0.999781,9.4e-05
Hospital_1,3,3,3,0.0,0.0,0.0,0.999227,0.000773,0.0
Hospital_1,4,3,3,0.0,0.0,0.0,0.998469,0.001531,0.0
Hospital_1,5,4,4,3e-06,0.0,0.0,0.000277,0.995894,0.003826
Hospital_1,6,0,0,0.989625,7e-06,0.008019,0.000442,0.001793,0.000115
Hospital_1,7,4,4,1e-06,0.0,0.0,0.00439,0.995516,9.4e-05
Hospital_1,8,4,4,0.0,0.0,0.0,0.000171,0.999644,0.000184
Hospital_1,9,4,4,1e-06,0.0,0.0,0.000246,0.999604,0.000149
Hospital_1,10,4,4,0.0,0.0,0.0,0.000321,0.999505,0.000173
Hospital_1,11,4,3,1e-06,0.0,2e-06,0.549726,0.450271,0.0
Hospital_1,12,4,3,1e-06,0.0,0.0,0.640331,0.359668,0.0
Hospital_1,13,1,1,1e-06,0.999961,0.0,0.0,1e-06,3.7e-05
Hospital_1,14,4,4,0.0,0.0,0.0,0.00056,0.999115,0.000325
Hospital_1,15,1,1,0.0,0.999975,0.0,0.0,2e-06,2.3e-05
Hospital_1,16,4,4,1e-05,0.0,0.000276,0.225197,0.774517,0.0
Hospital_1,17,3,3,0.0,0.0,2.6e-05,0.993658,0.006316,0.0
Hospital_1,18,4,4,1e-06,0.0,0.0,0.000608,0.998228,0.001163
Hospital_1,19,1,1,1e-06,0.999994,0.0,0.0,0.0,4e-06
Hospital_1,20,4,4,1e-06,0.0,0.0,0.00158,0.997573,0.000846
Hospital_1,21,4,4,1e-06,0.0,0.0,0.000219,0.999514,0.000266
Hospital_1,22,4,4,1.1e-05,0.0,0.0,0.002961,0.996486,0.000542
Hospital_1,23,1,1,3e-06,0.999964,0.0,0.0,6e-06,2.6e-05
Hospital_1,24,0,0,0.995817,4e-06,0.002302,0.000808,0.001052,1.7e-05
Hospital_1,25,4,4,2e-06,0.0,0.0,0.005803,0.994016,0.000179
Hospital_1,26,4,4,0.0,0.0,0.0,0.001145,0.998686,0.000169
Hospital_1,27,4,4,0.0,0.0,0.0,0.000142,0.999778,8e-05
Hospital_1,28,0,0,0.993199,1.4e-05,0.00211,0.000623,0.003503,0.000551
Hospital_1,29,1,1,5e-06,0.999198,0.0,0.0,3e-05,0.000767
Hospital_1,30,1,1,0.0,0.999993,0.0,0.0,0.0,7e-06
Hospital_1,31,1,1,1.1e-05,0.999986,0.0,0.0,1e-06,3e-06
Hospital_1,32,4,4,6e-06,1e-06,0.0,0.002537,0.996292,0.001165
Hospital_1,33,4,4,2e-06,0.0,0.0,0.000694,0.998828,0.000476
Hospital_1,34,1,1,1e-06,0.999522,0.0,0.0,7e-06,0.000469
Hospital_1,35,1,1,1.3e-05,0.997846,0.0,0.0,8.9e-05,0.002053
Hospital_1,36,4,4,2e-06,0.0,0.0,0.003327,0.996008,0.000663
Hospital_1,37,1,1,4e-06,0.999701,0.0,0.0,1e-05,0.000285
Hospital_1,38,1,1,2e-06,0.999938,0.0,0.0,3e-06,5.7e-05
Hospital_1,39,1,1,9e-06,0.999912,0.0,0.0,1e-05,6.8e-05
Hospital_1,40,1,1,1e-06,0.999989,0.0,0.0,1e-06,1e-05
Hospital_1,41,4,4,2e-06,0.0,0.0,0.000302,0.999081,0.000615
Hospital_1,42,1,1,1e-06,0.999927,0.0,0.0,3e-06,6.9e-05
Hospital_1,43,3,3,0.0,0.0,0.0,0.958797,0.041203,0.0
Hospital_1,44,4,4,0.0,0.0,0.0,0.000644,0.999255,0.000101
Hospital_1,45,4,4,6e-06,1e-06,0.0,0.004153,0.995069,0.000771
Hospital_1,46,3,3,2.4e-05,0.0,1.1e-05,0.934877,0.065089,0.0
Hospital_1,47,4,4,1e-06,0.0,0.0,0.000101,0.999738,0.00016
Hospital_1,48,3,3,0.0,0.0,0.0,0.996241,0.003759,0.0
Hospital_1,49,4,4,2e-05,2e-06,0.0,0.014769,0.982351,0.002859
Hospital_1,50,1,1,1e-06,0.999869,0.0,0.0,2e-06,0.000128
Hospital_1,51,1,1,1e-06,0.999929,0.0,0.0,2e-06,6.7e-05
Hospital_1,52,3,3,0.0,0.0,0.0,0.999871,0.000129,0.0
Hospital_1,53,1,1,8e-06,0.994858,0.0,0.0,0.000329,0.004804
Hospital_1,54,3,3,0.0,0.0,0.0,0.985333,0.014667,0.0
Hospital_1,55,4,4,1e-06,0.0,0.0,0.000323,0.999499,0.000177
Hospital_1,56,4,4,1e-06,0.0,0.0,0.000958,0.998706,0.000335
Hospital_1,57,3,3,0.0,0.0,0.0,0.993108,0.006892,0.0
Hospital_1,58,1,1,2.2e-05,0.995856,0.0,0.0,0.00017,0.003951
Hospital_1,59,4,4,0.0,0.0,0.0,0.000255,0.999642,0.000102
Hospital_1,60,3,3,0.0,0.0,5.1e-05,0.999319,0.00063,0.0
Hospital_1,61,4,4,7e-06,0.0,0.000508,0.176297,0.823187,0.0
Hospital_1,62,4,4,1e-05,0.0,0.0,0.003264,0.995702,0.001024
Hospital_1,63,4,4,1e-06,0.0,0.0,0.000928,0.998488,0.000584
Hospital_1,64,3,3,0.0,0.0,1e-06,0.999764,0.000235,0.0
Hospital_1,65,1,1,4e-06,0.999188,0.0,0.0,1.2e-05,0.000795
Hospital_1,66,0,0,0.992076,9e-06,0.000776,0.001553,0.005002,0.000584
Hospital_1,67,1,1,4e-06,0.914004,0.0,0.0,0.000487,0.085506
Hospital_1,68,3,3,0.0,0.0,0.0,0.999933,6.7e-05,0.0
Hospital_1,69,1,1,1e-06,0.999431,0.0,0.0,3e-06,0.000564
Hospital_1,70,3,3,0.0,0.0,0.0,0.999737,0.000263,0.0
Hospital_1,71,3,3,0.0,0.0,1.7e-05,0.99963,0.000353,0.0
Hospital_1,72,3,3,0.0,0.0,1e-06,0.99935,0.000649,0.0
Hospital_1,73,4,4,1e-06,0.0,0.0,0.001462,0.998304,0.000234
Hospital_1,74,4,4,4e-06,0.0,0.017245,0.23609,0.746661,0.0
Hospital_1,75,1,1,1e-06,0.998441,0.0,0.0,9e-06,0.001549
Hospital_1,76,4,4,8e-06,0.0,0.0,0.007224,0.992398,0.000371
Hospital_1,77,4,4,2e-06,0.0,0.0,0.000276,0.9992,0.000522
Hospital_1,78,4,4,1e-06,0.0,0.0,0.000199,0.999598,0.000203
