hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,0,0,0.970474,0.00018,0.028698,3e-06,2.4e-05,0.000621
Hospital_1,1,2,2,0.001389,1.9e-05,0.998298,0.000116,0.000173,5e-06
Hospital_1,2,5,5,2.3e-05,0.000141,2.6e-05,8e-06,8e-06,0.999794
Hospital_1,3,5,5,1.6e-05,8.6e-05,1e-06,3e-06,7.3e-05,0.999822
Hospital_1,4,3,3,0.0,0.0,0.0,0.999991,9e-06,0.0
Hospital_1,5,3,3,0.0,0.0,0.0,0.999969,3.1e-05,0.0
Hospital_1,6,2,2,0.00615,5.6e-05,0.993517,6.3e-05,0.000187,2.7e-05
Hospital_1,7,2,2,0.000498,3e-06,0.998927,0.000427,0.000139,7e-06
Hospital_1,8,3,3,0.0,0.0,0.0,0.998431,0.001568,0.0
Hospital_1,9,5,5,1.8e-05,8.2e-05,4e-06,1.9e-05,0.000146,0.999731
Hospital_1,10,2,2,0.004246,5.3e-05,0.995297,0.000118,0.00028,6e-06
Hospital_1,11,5,5,0.000318,0.001837,8e-06,0.000249,0.00154,0.996048
Hospital_1,12,1,1,0.000628,0.983231,3.9e-05,0.000111,0.000479,0.015511
Hospital_1,13,3,3,0.0,0.0,0.0,0.999998,2e-06,0.0
Hospital_1,14,0,0,0.995437,0.000836,0.001505,0.0,3.1e-05,0.00219
Hospital_1,15,2,2,0.005689,1.8e-05,0.993403,0.000354,0.000506,3e-05
Hospital_1,16,3,3,0.0,0.0,3e-06,0.999986,1.1e-05,0.0
Hospital_1,17,3,3,0.0,0.0,0.0,0.999993,7e-06,0.0
Hospital_1,18,2,2,0.000865,3e-06,0.998762,0.000266,9.8e-05,6e-06
Hospital_1,19,5,5,8e-06,4.9e-05,1.1e-05,3e-06,7e-06,0.999922
Hospital_1,20,5,5,1.6e-05,0.000173,0.000224,5.8e-05,6.9e-05,0.99946
Hospital_1,21,2,2,0.000114,1e-06,0.999612,0.000182,9e-05,2e-06
Hospital_1,22,2,2,0.000631,3e-06,0.998994,0.000191,0.000175,5e-06
