hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,3,3,0.012396,0.009481,0.09704,0.791741,0.081377,0.007966
Hospital_1,1,4,4,0.200699,0.054064,0.060005,0.138456,0.355952,0.190824
Hospital_1,2,3,3,0.04751,0.018086,0.232613,0.577181,0.109049,0.015562
Hospital_1,3,4,4,0.17683,0.065807,0.074679,0.176416,0.351969,0.154299
Hospital_1,4,0,0,0.691209,0.058904,0.146474,0.023963,0.039149,0.0403
Hospital_1,5,1,1,0.148383,0.626352,0.068199,0.03053,0.046097,0.080439
Hospital_1,6,2,2,0.055592,0.003384,0.933194,0.003359,0.002556,0.001914
Hospital_1,7,0,0,0.484757,0.044081,0.37355,0.028204,0.036105,0.033304
Hospital_1,8,0,0,0.545314,0.09305,0.224248,0.028053,0.043209,0.066125
Hospital_1,9,0,0,0.675533,0.039494,0.188232,0.022957,0.035216,0.038568
Hospital_1,10,1,1,0.162379,0.495412,0.094778,0.054946,0.077251,0.115233
Hospital_1,11,4,4,0.18465,0.05717,0.059146,0.138793,0.391937,0.168303
Hospital_1,12,5,5,0.123439,0.119581,0.05373,0.054202,0.096497,0.552552
Hospital_1,13,2,2,0.044932,0.003668,0.942904,0.003979,0.002831,0.001687
Hospital_1,14,5,5,0.118882,0.056837,0.035157,0.027966,0.057954,0.703203
Hospital_1,15,5,5,0.28763,0.099631,0.036279,0.04338,0.138992,0.394087
Hospital_1,16,3,3,0.054183,0.026201,0.270633,0.506246,0.116435,0.026303
Hospital_1,17,4,2,0.351691,0.046079,0.435904,0.048682,0.068872,0.048773
Hospital_1,18,4,5,0.194561,0.097158,0.074785,0.145192,0.21657,0.271733
Hospital_1,19,5,0,0.291786,0.108675,0.076318,0.096465,0.184503,0.242253
Hospital_1,20,3,3,0.038305,0.019804,0.098675,0.666583,0.15368,0.022953
Hospital_1,21,3,3,0.063018,0.025269,0.220046,0.544348,0.127731,0.019587
Hospital_1,22,4,4,0.187909,0.060084,0.071599,0.181861,0.347955,0.150591
Hospital_1,23,2,2,0.082669,0.006481,0.897067,0.005859,0.004739,0.003184
Hospital_1,24,5,5,0.085236,0.105191,0.03451,0.036008,0.060369,0.678686
Hospital_1,25,3,3,0.034006,0.014609,0.171623,0.653814,0.111888,0.014061
Hospital_1,26,5,5,0.128387,0.085752,0.064694,0.046303,0.054848,0.620016
Hospital_1,27,1,1,0.146706,0.509219,0.079428,0.049175,0.065743,0.149729
Hospital_1,28,5,5,0.09172,0.067084,0.030322,0.023317,0.045561,0.741996
Hospital_1,29,1,1,0.171348,0.59607,0.068566,0.035429,0.05319,0.075397
Hospital_1,30,1,1,0.181076,0.453155,0.109454,0.064672,0.085358,0.106285
Hospital_1,31,0,0,0.657017,0.036608,0.210506,0.023127,0.034838,0.037904
Hospital_1,32,0,0,0.657892,0.042034,0.208753,0.025615,0.037633,0.028074
Hospital_1,33,0,0,0.786063,0.030989,0.114724,0.016333,0.029072,0.022819
Hospital_1,34,4,4,0.175632,0.061103,0.071609,0.182656,0.368416,0.140582
Hospital_1,35,3,3,0.020223,0.011984,0.130717,0.74344,0.083979,0.009657
Hospital_1,36,0,0,0.556207,0.089177,0.262177,0.023643,0.032501,0.036294
Hospital_1,37,2,2,0.0468,0.003824,0.941122,0.003816,0.002668,0.00177
Hospital_1,38,3,3,0.042436,0.027411,0.149533,0.557259,0.183488,0.039872
Hospital_1,39,5,5,0.058147,0.050706,0.037636,0.025067,0.031556,0.796888
Hospital_1,40,4,4,0.165569,0.055043,0.06302,0.154702,0.390633,0.171034
Hospital_1,41,0,0,0.530898,0.078965,0.202785,0.043182,0.061667,0.082503
Hospital_1,42,1,1,0.17719,0.380478,0.109906,0.078634,0.101506,0.152286
Hospital_1,43,5,5,0.182379,0.098891,0.032944,0.033767,0.083092,0.568927
Hospital_1,44,1,1,0.175501,0.33471,0.108075,0.086927,0.10845,0.186336
Hospital_1,45,2,2,0.06836,0.002943,0.923927,0.00202,0.00166,0.00109
Hospital_1,46,5,5,0.187448,0.17467,0.139618,0.129299,0.160866,0.2081
Hospital_1,47,3,3,0.016361,0.012978,0.13504,0.735663,0.089332,0.010626
Hospital_1,48,0,0,0.648836,0.047698,0.190838,0.024984,0.04162,0.046024
Hospital_1,49,5,5,0.124662,0.098897,0.026634,0.023266,0.050424,0.676117
Hospital_1,50,2,2,0.075723,0.004674,0.908607,0.004924,0.003765,0.002308
Hospital_1,51,2,2,0.053104,0.003316,0.935509,0.003893,0.00276,0.001418
Hospital_1,52,3,3,0.0732,0.028638,0.363465,0.419046,0.096148,0.019502
Hospital_1,53,5,5,0.194867,0.143821,0.12179,0.07167,0.116766,0.351084
Hospital_1,54,5,5,0.081641,0.06983,0.065366,0.040335,0.041374,0.701454
Hospital_1,55,0,0,0.444638,0.037284,0.414063,0.032309,0.040526,0.03118
Hospital_1,56,5,5,0.172928,0.134012,0.03425,0.03857,0.09917,0.52107
Hospital_1,57,1,1,0.143686,0.473586,0.086745,0.050621,0.071027,0.174335
Hospital_1,58,1,1,0.163238,0.497996,0.093189,0.047906,0.070669,0.127001
Hospital_1,59,1,1,0.161948,0.360166,0.122111,0.092097,0.115783,0.147895
Hospital_1,60,0,0,0.563275,0.042933,0.264253,0.034015,0.051056,0.044467
Hospital_1,61,4,4,0.273004,0.061854,0.063779,0.115363,0.314671,0.171329
Hospital_1,62,2,2,0.05338,0.003959,0.931444,0.005568,0.003615,0.002034
Hospital_1,63,3,3,0.019707,0.013145,0.108196,0.764508,0.084904,0.00954
Hospital_1,64,5,5,0.09557,0.076996,0.052709,0.030198,0.0418,0.702726
Hospital_1,65,0,0,0.619534,0.036824,0.268723,0.021236,0.029648,0.024035
Hospital_1,66,2,2,0.105489,0.005752,0.878052,0.004523,0.00407,0.002114
Hospital_1,67,2,2,0.048288,0.004083,0.938837,0.004116,0.002843,0.001833
Hospital_1,68,2,2,0.046725,0.002941,0.942705,0.003412,0.00245,0.001768
Hospital_1,69,1,1,0.12502,0.632154,0.061939,0.033257,0.052018,0.095611
Hospital_1,70,2,2,0.057832,0.003299,0.929716,0.004169,0.003059,0.001925
Hospital_1,71,3,3,0.027248,0.013117,0.311894,0.572022,0.068453,0.007267
Hospital_1,72,0,0,0.44414,0.050727,0.395683,0.032572,0.041082,0.035796
Hospital_1,73,4,4,0.177102,0.055032,0.059342,0.150005,0.403587,0.154933
Hospital_1,74,5,5,0.208986,0.174482,0.04988,0.04489,0.101738,0.420024
Hospital_1,75,0,0,0.553784,0.065616,0.175662,0.049375,0.079141,0.07642
Hospital_1,76,4,4,0.176802,0.061165,0.07114,0.181053,0.361085,0.148755
Hospital_1,77,1,1,0.167299,0.393751,0.109766,0.080822,0.10363,0.144732
Hospital_1,78,3,3,0.040008,0.018851,0.121219,0.649135,0.149057,0.02173
Hospital_1,79,4,4,0.226588,0.08301,0.110163,0.180905,0.252962,0.146371
