hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,0.000403,8e-06,0.999528,2.4e-05,1.6e-05,2e-05
Hospital_1,1,2,2,3.5e-05,1e-06,0.999904,5.2e-05,7e-06,1e-06
Hospital_1,2,1,1,5e-06,0.99979,1e-06,0.0,0.0,0.000204
Hospital_1,3,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,4,3,3,0.0,0.0,6e-06,0.999993,1e-06,0.0
Hospital_1,5,3,3,0.0,0.0,1e-06,0.999986,1.4e-05,0.0
Hospital_1,6,5,5,2.7e-05,0.000577,0.000134,0.000218,7.5e-05,0.998969
Hospital_1,7,2,2,0.000111,2e-06,0.999843,3.8e-05,5e-06,1e-06
Hospital_1,8,2,2,4.1e-05,2e-06,0.999887,5.8e-05,1e-05,1e-06
Hospital_1,9,2,2,8e-06,1e-06,0.999949,4e-05,2e-06,0.0
Hospital_1,10,2,2,2.6e-05,1e-06,0.999945,2.3e-05,3e-06,1e-06
Hospital_1,11,2,2,3.5e-05,2e-06,0.999916,3.9e-05,6e-06,1e-06
Hospital_1,12,2,2,3.3e-05,4e-06,0.999941,1.2e-05,5e-06,5e-06
Hospital_1,13,2,2,0.000206,1.4e-05,0.99976,1.6e-05,3e-06,1e-06
Hospital_1,14,5,5,0.002171,0.09333,0.000309,0.000924,0.002778,0.900489
Hospital_1,15,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,16,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,17,2,2,0.000215,7e-06,0.999732,2.8e-05,1.2e-05,7e-06
Hospital_1,18,2,2,2e-05,1e-06,0.999946,3.1e-05,2e-06,0.0
Hospital_1,19,2,2,0.000672,1.4e-05,0.999252,3.3e-05,1.7e-05,1.3e-05
Hospital_1,20,0,0,0.686175,0.020259,0.27893,0.001294,0.000805,0.012537
Hospital_1,21,2,2,2.8e-05,2e-06,0.999926,4e-05,3e-06,0.0
Hospital_1,22,2,2,2e-05,1e-06,0.99992,5.3e-05,5e-06,0.0
Hospital_1,23,0,0,0.955495,0.000305,0.040929,0.000696,0.000916,0.001659
Hospital_1,24,2,2,3e-05,2e-06,0.999943,1.8e-05,5e-06,2e-06
Hospital_1,25,2,2,3e-06,0.0,0.99997,2.6e-05,1e-06,0.0
Hospital_1,26,2,2,0.000219,7e-06,0.999724,3.2e-05,1.6e-05,3e-06
Hospital_1,27,2,2,0.000233,1.1e-05,0.999673,5.1e-05,2.7e-05,5e-06
Hospital_1,28,2,2,0.000117,3e-06,0.999831,3.6e-05,1.2e-05,2e-06
Hospital_1,29,2,2,5e-05,3e-06,0.999916,2.4e-05,6e-06,2e-06
Hospital_1,30,2,2,3.2e-05,1e-06,0.999891,6.7e-05,7e-06,1e-06
Hospital_1,31,2,2,6.7e-05,4e-06,0.999873,4.5e-05,1e-05,2e-06
Hospital_1,32,5,5,0.001121,0.00103,3e-05,0.000323,0.007201,0.990293
Hospital_1,33,2,2,2.9e-05,2e-06,0.999934,3e-05,4e-06,1e-06
Hospital_1,34,2,2,7.2e-05,2e-06,0.999872,4e-05,1.2e-05,2e-06
Hospital_1,35,3,3,0.0,0.0,0.0,0.999998,1e-06,0.0
Hospital_1,36,5,5,0.001852,0.079438,0.000266,0.000768,0.002365,0.915311
Hospital_1,37,2,2,1.2e-05,2e-06,0.999955,2.9e-05,2e-06,0.0
Hospital_1,38,2,2,0.000567,1.2e-05,0.999341,4.5e-05,2.1e-05,1.4e-05
Hospital_1,39,2,2,0.000458,1.1e-05,0.999483,2.9e-05,1.2e-05,9e-06
Hospital_1,40,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,41,0,0,0.937836,0.000513,0.06052,0.000637,0.000253,0.000241
Hospital_1,42,2,2,2e-06,0.0,0.999908,8.8e-05,1e-06,0.0
Hospital_1,43,2,2,0.000288,7e-06,0.999634,4.2e-05,1.6e-05,1.3e-05
Hospital_1,44,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,45,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,46,5,5,1.2e-05,8.3e-05,9e-06,1.1e-05,1.5e-05,0.999871
Hospital_1,47,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,48,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,49,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,50,2,2,1.1e-05,1e-06,0.999931,5e-05,6e-06,1e-06
Hospital_1,51,2,2,0.000492,5.2e-05,0.999413,2.6e-05,1.6e-05,1e-06
Hospital_1,52,5,5,0.000513,0.000308,7e-06,1.9e-05,0.002009,0.997144
Hospital_1,53,2,2,2e-05,2e-06,0.999941,3.2e-05,5e-06,0.0
Hospital_1,54,5,5,2e-06,2e-06,0.0,1e-06,5.7e-05,0.999938
Hospital_1,55,5,5,4e-06,1e-05,1e-06,3e-06,4e-06,0.999977
Hospital_1,56,5,5,4e-06,7e-06,4e-06,2.4e-05,0.000169,0.999792
Hospital_1,57,2,2,9.3e-05,1.9e-05,0.999858,2.3e-05,6e-06,1e-06
Hospital_1,58,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,59,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,60,2,2,2.3e-05,1e-06,0.999917,5.3e-05,6e-06,0.0
Hospital_1,61,1,1,0.0002,0.967639,2e-05,2.4e-05,7.6e-05,0.032041
