hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,1,2,2,9.1e-05,0.0,0.999851,2e-05,3.8e-05,0.0
Hospital_1,2,5,5,0.0,0.0,0.0,0.0,2.8e-05,0.999971
Hospital_1,3,2,2,4.9e-05,0.0,0.999908,3.1e-05,1.2e-05,0.0
Hospital_1,4,2,2,0.000678,0.0,0.999284,8e-06,2.8e-05,1e-06
Hospital_1,5,3,3,0.0,0.0,0.0,0.999992,8e-06,0.0
Hospital_1,6,3,3,0.0,0.0,0.0,0.999998,2e-06,0.0
Hospital_1,7,3,3,0.0,0.0,0.0,0.999914,8.6e-05,0.0
Hospital_1,8,5,5,2e-06,4e-06,0.0,3e-06,0.000346,0.999645
Hospital_1,9,5,5,0.0,0.0,0.0,0.0,0.0,0.999999
Hospital_1,10,5,5,0.0,0.0,0.0,0.0,9e-06,0.99999
Hospital_1,11,2,2,8.3e-05,0.0,0.999878,1.8e-05,2.1e-05,0.0
Hospital_1,12,3,3,0.0,0.0,6e-06,0.999989,5e-06,0.0
Hospital_1,13,2,2,0.000323,0.0,0.999625,2.3e-05,2.6e-05,2e-06
Hospital_1,14,2,2,0.000198,0.0,0.999659,1.1e-05,0.000128,3e-06
Hospital_1,15,2,2,0.000101,0.0,0.999861,2.3e-05,1.5e-05,1e-06
Hospital_1,16,2,2,0.000606,0.0,0.999358,9e-06,2.5e-05,1e-06
Hospital_1,17,2,2,0.003122,0.0,0.996805,7e-06,6.3e-05,3e-06
Hospital_1,18,3,3,0.0,0.0,0.0,0.999987,1.3e-05,0.0
Hospital_1,19,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,20,2,2,3.1e-05,0.0,0.999916,3.8e-05,1.4e-05,0.0
Hospital_1,21,2,2,9.3e-05,0.0,0.999883,4e-06,1.8e-05,2e-06
Hospital_1,22,2,2,0.000896,0.0,0.999048,1.4e-05,4.1e-05,1e-06
Hospital_1,23,2,2,8.1e-05,0.0,0.9999,1.1e-05,8e-06,1e-06
Hospital_1,24,2,2,0.001762,0.0,0.998173,2.2e-05,3.9e-05,5e-06
Hospital_1,25,2,2,0.000522,0.0,0.999391,8e-06,7.7e-05,1e-06
