hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,4,4,0.0,0.0,0.0,2.2e-05,0.999958,2.1e-05
Hospital_1,1,1,1,0.0,0.999998,0.0,0.0,0.0,2e-06
Hospital_1,2,4,4,0.0,0.0,0.0,0.0,1.0,0.0
Hospital_1,3,4,4,0.0,0.0,0.0,1e-06,0.999998,1e-06
Hospital_1,4,2,2,6e-06,0.0,0.999989,2e-06,3e-06,0.0
Hospital_1,5,4,4,0.0,0.0,0.0,1e-06,0.999999,0.0
Hospital_1,6,5,5,0.0,0.0,0.0,0.0,5.1e-05,0.999948
Hospital_1,7,5,5,0.0,0.003217,0.0,8e-06,0.004008,0.992766
Hospital_1,8,2,2,2.6e-05,0.0,0.9999,1.3e-05,5.3e-05,9e-06
Hospital_1,9,0,0,0.999863,3e-06,0.00012,0.0,1.4e-05,1e-06
Hospital_1,10,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,11,4,4,0.0,0.0,0.0,1.2e-05,0.999987,1e-06
Hospital_1,12,5,5,0.0,9e-06,0.0,0.0,0.004178,0.995812
Hospital_1,13,2,2,0.000117,0.0,0.999858,1e-06,2.3e-05,0.0
Hospital_1,14,1,1,0.0,0.999935,0.0,0.0,1e-06,6.4e-05
Hospital_1,15,0,0,0.999993,0.0,0.0,0.0,7e-06,0.0
Hospital_1,16,0,0,0.999988,0.0,2e-06,0.0,9e-06,0.0
Hospital_1,17,4,4,0.0,0.0,0.0,1e-06,0.999999,0.0
Hospital_1,18,0,0,0.999993,0.0,0.0,0.0,6e-06,1e-06
Hospital_1,19,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,20,5,5,0.0,0.0,0.0,0.0,1.3e-05,0.999987
Hospital_1,21,4,4,0.0,0.0,0.0,0.00019,0.99981,0.0
Hospital_1,22,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,23,2,2,2.6e-05,0.0,0.999962,2e-06,9e-06,1e-06
Hospital_1,24,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,25,0,0,0.999989,0.0,1e-06,0.0,9e-06,0.0
Hospital_1,26,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,27,2,2,0.000134,0.0,0.999847,2e-06,1.5e-05,2e-06
Hospital_1,28,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,29,2,2,3e-06,0.0,0.999994,1e-06,1e-06,0.0
Hospital_1,30,0,0,0.999978,0.0,1.6e-05,0.0,5e-06,0.0
Hospital_1,31,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,32,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,33,4,4,0.0,0.0,0.0,1e-06,0.999999,0.0
Hospital_1,34,4,4,0.000409,0.000666,2.5e-05,0.016424,0.974678,0.007798
Hospital_1,35,1,1,0.0,0.999701,0.0,0.0,4e-06,0.000294
Hospital_1,36,2,2,1.7e-05,0.0,0.999979,1e-06,4e-06,0.0
Hospital_1,37,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,38,2,2,9e-06,0.0,0.999985,1e-06,4e-06,1e-06
Hospital_1,39,1,1,0.0,0.999996,0.0,0.0,0.0,4e-06
Hospital_1,40,2,2,4.7e-05,0.0,0.999941,1e-06,1.1e-05,0.0
Hospital_1,41,0,0,0.999742,1e-06,0.000242,0.0,1.4e-05,1e-06
Hospital_1,42,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,43,2,2,0.000119,0.0,0.99986,2e-06,1.6e-05,2e-06
Hospital_1,44,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,45,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,46,0,0,0.9997,0.0,1e-06,1e-06,0.000279,2e-05
Hospital_1,47,0,0,0.999996,0.0,0.0,0.0,3e-06,1e-06
Hospital_1,48,5,5,0.0,0.0,0.0,0.0,2.4e-05,0.999976
Hospital_1,49,4,4,0.0,0.0,0.0,1e-06,0.999999,0.0
Hospital_1,50,4,4,0.0,0.0,0.0,0.0,0.999999,1e-06
