hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,5,5,0.003106,0.07744,0.002396,0.010398,0.007288,0.899372
Hospital_1,1,4,3,0.0,0.0,1e-06,0.858665,0.141333,1e-06
Hospital_1,2,0,0,0.961475,0.003162,0.007549,0.003986,0.015332,0.008495
Hospital_1,3,4,4,2e-06,4e-06,0.0,0.009741,0.990189,6.3e-05
Hospital_1,4,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,5,3,3,0.0,0.0,0.0,0.999988,1.2e-05,0.0
Hospital_1,6,1,1,0.00177,0.99217,0.000439,0.000571,0.001176,0.003874
Hospital_1,7,4,4,0.0,1e-06,0.0,0.021007,0.978976,1.6e-05
Hospital_1,8,4,4,2e-06,6e-06,1e-06,0.008236,0.991686,7.1e-05
Hospital_1,9,4,4,2e-06,8e-06,1e-06,0.036775,0.963159,5.4e-05
Hospital_1,10,1,1,0.000404,0.999389,3.5e-05,2.4e-05,4.7e-05,0.000101
Hospital_1,11,5,1,0.063277,0.637569,0.022837,0.044456,0.075993,0.155868
Hospital_1,12,1,1,0.002007,0.995022,0.000454,0.000463,0.000941,0.001112
Hospital_1,13,3,3,0.0,0.0,0.0,0.999897,0.000103,0.0
Hospital_1,14,5,5,0.000256,0.000824,0.0,0.001838,0.042431,0.954651
Hospital_1,15,3,3,0.0,0.0,0.0,0.999994,6e-06,0.0
Hospital_1,16,1,1,0.000321,0.999366,4.8e-05,3.6e-05,7.1e-05,0.000158
Hospital_1,17,3,3,0.0,0.0,0.0,0.999988,1.2e-05,0.0
Hospital_1,18,0,0,0.981299,0.001143,0.008459,0.002142,0.005461,0.001496
Hospital_1,19,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,20,0,0,0.993298,9.8e-05,7.2e-05,0.000984,0.003505,0.002043
Hospital_1,21,5,5,0.007773,0.006418,3.9e-05,0.009452,0.137744,0.838576
Hospital_1,22,4,4,0.0,0.0,0.0,0.003367,0.996597,3.5e-05
Hospital_1,23,2,2,0.049363,0.004723,0.927016,0.011982,0.006206,0.00071
Hospital_1,24,4,4,7e-06,4e-06,0.0,0.015639,0.984261,8.8e-05
Hospital_1,25,5,5,0.000183,0.001218,0.000161,0.005409,0.004432,0.988597
Hospital_1,26,3,3,0.0,0.0,0.0,0.999952,4.8e-05,0.0
Hospital_1,27,4,4,3e-06,6e-06,1e-06,0.041732,0.958087,0.000171
Hospital_1,28,3,3,0.0,0.0,0.0,0.99996,4e-05,0.0
Hospital_1,29,4,4,0.0,0.0,0.0,0.003844,0.996145,1.1e-05
Hospital_1,30,5,5,0.040175,0.073109,0.011766,0.165112,0.118299,0.59154
Hospital_1,31,2,2,0.017701,0.004708,0.917892,0.049487,0.009874,0.000338
Hospital_1,32,1,1,0.011595,0.937397,0.001715,0.00597,0.014112,0.02921
Hospital_1,33,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,34,1,1,0.000372,0.999354,5.8e-05,3.3e-05,7.2e-05,0.000112
Hospital_1,35,5,5,0.003411,0.004406,5e-06,0.007799,0.132682,0.851697
Hospital_1,36,3,3,0.0,0.0,0.0,0.999988,1.2e-05,0.0
Hospital_1,37,2,2,0.091625,0.005743,0.894239,0.004402,0.003647,0.000343
Hospital_1,38,0,0,0.991114,0.000446,0.002908,0.001414,0.00284,0.001278
Hospital_1,39,3,3,0.0,0.0,0.0,0.999945,5.5e-05,0.0
Hospital_1,40,2,2,0.049059,0.005014,0.835598,0.068075,0.039713,0.002542
Hospital_1,41,5,5,0.007586,0.02611,0.000103,0.038536,0.173922,0.753744
Hospital_1,42,4,4,1e-06,1e-06,0.0,0.005698,0.994235,6.6e-05
Hospital_1,43,1,1,0.002486,0.996911,0.000189,6.8e-05,0.000217,0.000129
Hospital_1,44,4,4,1.1e-05,3.5e-05,9e-06,0.237115,0.762685,0.000145
Hospital_1,45,5,5,0.000753,0.001405,1e-06,0.002039,0.146878,0.848924
Hospital_1,46,3,3,0.0,0.0,0.0,0.999993,7e-06,0.0
Hospital_1,47,2,2,0.068559,0.006755,0.905247,0.010526,0.008646,0.000266
Hospital_1,48,0,0,0.990316,0.00075,0.004994,0.000778,0.001935,0.001226
Hospital_1,49,1,1,0.000457,0.998916,5.1e-05,5.3e-05,0.000136,0.000387
Hospital_1,50,0,0,0.994475,0.000666,0.001342,0.00064,0.001345,0.001532
Hospital_1,51,4,4,0.000663,0.003196,0.000832,0.320612,0.671754,0.002943
Hospital_1,52,5,5,8.6e-05,0.000667,0.000269,0.005034,0.00108,0.992863
Hospital_1,53,4,4,1e-06,2e-06,0.0,0.007081,0.992874,4.2e-05
Hospital_1,54,2,2,0.145726,0.006202,0.810419,0.022092,0.013073,0.002486
Hospital_1,55,1,1,8.4e-05,0.999897,4e-06,2e-06,6e-06,6e-06
Hospital_1,56,4,4,1e-06,1e-06,0.0,0.018728,0.981251,1.9e-05
Hospital_1,57,4,4,1e-06,2e-06,0.0,0.006183,0.993771,4.1e-05
Hospital_1,58,4,4,0.0,0.0,0.0,0.006824,0.993129,4.6e-05
Hospital_1,59,4,4,0.000147,3.8e-05,0.0,0.006956,0.973117,0.019741
Hospital_1,60,2,2,0.023451,0.001405,0.917953,0.049814,0.006932,0.000445
Hospital_1,61,0,0,0.991626,0.000133,0.000428,0.001708,0.004787,0.001318
Hospital_1,62,0,0,0.982589,0.000698,0.001625,0.001766,0.008897,0.004425
Hospital_1,63,4,4,0.047586,0.002325,0.002462,0.218572,0.692822,0.036232
Hospital_1,64,5,5,0.000931,0.010038,1.4e-05,0.00402,0.061568,0.923429
Hospital_1,65,2,2,0.057884,0.003645,0.886614,0.034502,0.015823,0.001532
Hospital_1,66,4,4,1e-06,1e-06,0.0,0.233173,0.766807,1.7e-05
Hospital_1,67,1,1,0.000143,0.999812,1.1e-05,5e-06,1e-05,1.9e-05
Hospital_1,68,1,1,0.002058,0.988747,0.00053,0.000669,0.001822,0.006174
Hospital_1,69,5,5,0.000323,0.002683,0.000266,0.00463,0.002397,0.989701
Hospital_1,70,4,4,0.0,0.0,0.0,0.006944,0.993035,2e-05
Hospital_1,71,3,3,0.0,0.0,0.0,0.999987,1.4e-05,0.0
Hospital_1,72,5,5,0.000793,0.015841,0.000193,0.024526,0.068029,0.890619
Hospital_1,73,4,4,1e-06,1e-06,0.0,0.012208,0.987754,3.6e-05
Hospital_1,74,4,3,0.0,0.0,1e-06,0.90682,0.093179,0.0
Hospital_1,75,2,2,0.01519,0.001584,0.954696,0.021502,0.005344,0.001683
Hospital_1,76,3,3,0.0,0.0,2e-06,0.999705,0.000294,0.0
Hospital_1,77,0,0,0.99263,0.001395,0.002241,0.000737,0.00182,0.001177
Hospital_1,78,2,2,0.043413,0.002785,0.926371,0.02057,0.006114,0.000747
Hospital_1,79,3,3,0.0,0.0,0.0,0.999959,4.1e-05,0.0
Hospital_1,80,1,1,0.002769,0.99266,0.000505,0.000743,0.001655,0.001669
Hospital_1,81,0,0,0.965847,0.029741,0.00165,0.000386,0.000845,0.001531
Hospital_1,82,0,0,0.956391,0.001759,0.004328,0.004248,0.01712,0.016154
Hospital_1,83,5,5,0.000147,0.002412,5e-06,0.005721,0.078713,0.913002
Hospital_1,84,5,5,0.000451,0.002866,0.001696,0.023517,0.013393,0.958076
Hospital_1,85,5,5,1.7e-05,0.000236,0.000183,0.005564,0.001009,0.99299
Hospital_1,86,1,1,0.000972,0.998203,0.000132,8.9e-05,0.000236,0.000368
Hospital_1,87,2,2,0.035555,0.002808,0.928021,0.023484,0.00878,0.001352
Hospital_1,88,1,1,0.000676,0.998722,0.000117,7.4e-05,0.000151,0.000261
Hospital_1,89,1,1,7.4e-05,0.999881,7e-06,4e-06,1e-05,2.3e-05
Hospital_1,90,5,5,0.001011,0.005648,0.000181,0.004892,0.00479,0.983477
Hospital_1,91,5,1,0.079392,0.510368,0.021001,0.049075,0.102988,0.237175
Hospital_1,92,0,0,0.973289,0.002064,0.003611,0.002871,0.011481,0.006684
Hospital_1,93,4,4,3e-06,3e-06,0.0,0.056659,0.943265,7e-05
Hospital_1,94,5,5,0.002317,0.016881,0.003023,0.020532,0.008091,0.949156
Hospital_1,95,3,3,0.0,0.0,0.0,0.999998,1e-06,0.0
Hospital_1,96,5,5,0.000905,0.004846,0.000158,0.050688,0.152953,0.790451
Hospital_1,97,2,2,0.382157,0.011181,0.584517,0.00744,0.014197,0.000508
Hospital_1,98,1,1,0.011563,0.940352,0.003705,0.006761,0.0178,0.019821
Hospital_1,99,5,5,1.5e-05,0.000125,9.5e-05,0.003894,0.00085,0.99502
Hospital_1,100,0,0,0.979254,0.019137,0.00061,0.00018,0.000462,0.000357
Hospital_1,101,2,2,0.097725,0.002316,0.849994,0.032532,0.016142,0.001292
