hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,3.8e-05,3.5e-05,0.999178,0.000727,1.2e-05,1e-05
Hospital_1,1,5,5,0.0,4e-06,0.0,0.000241,1.1e-05,0.999744
Hospital_1,2,2,2,0.001859,7.8e-05,0.997,0.001029,1.9e-05,1.5e-05
Hospital_1,3,0,0,0.999964,1e-06,2.3e-05,1.2e-05,0.0,0.0
Hospital_1,4,2,2,0.002518,0.000199,0.995954,0.001218,6.2e-05,4.9e-05
Hospital_1,5,2,2,0.023968,0.000416,0.975002,0.000588,1.7e-05,9e-06
Hospital_1,6,2,2,0.000404,6.3e-05,0.998348,0.001147,2.3e-05,1.5e-05
Hospital_1,7,2,2,0.067953,8.5e-05,0.929903,0.002024,2.1e-05,1.4e-05
Hospital_1,8,2,2,0.027145,0.000351,0.971925,0.00055,1.7e-05,1.1e-05
Hospital_1,9,5,5,1e-06,3e-05,0.0,0.000111,0.000691,0.999166
Hospital_1,10,3,3,0.0,0.0,1e-06,0.999998,0.0,0.0
Hospital_1,11,2,2,0.04099,0.000352,0.958013,0.000617,1.8e-05,1.1e-05
Hospital_1,12,5,5,8e-06,0.000154,3e-06,0.00095,0.001714,0.997171
Hospital_1,13,5,5,0.000225,0.091058,0.000151,0.002495,0.044307,0.861764
Hospital_1,14,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,15,2,2,0.000127,3.7e-05,0.999629,0.000203,3e-06,2e-06
Hospital_1,16,2,2,0.001328,6e-05,0.998058,0.00055,4e-06,1e-06
Hospital_1,17,5,5,0.000444,5.2e-05,4e-06,0.000445,0.038862,0.960193
Hospital_1,18,5,5,1e-06,5.4e-05,9e-06,0.002541,3.5e-05,0.99736
Hospital_1,19,2,2,0.000126,6.6e-05,0.998984,0.000782,2.4e-05,1.8e-05
Hospital_1,20,2,2,0.001454,8.4e-05,0.997408,0.000998,2.7e-05,2.9e-05
Hospital_1,21,2,2,0.001174,3e-05,0.998485,0.0003,5e-06,5e-06
Hospital_1,22,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,23,2,2,0.128127,0.000158,0.870041,0.001568,5.1e-05,5.6e-05
