hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,0.024924,2e-06,0.974889,4.1e-05,9e-05,5.5e-05
Hospital_1,1,2,2,0.022655,1.5e-05,0.976905,5.6e-05,0.000183,0.000186
Hospital_1,2,5,5,0.000212,7.8e-05,0.0,0.000865,0.003091,0.995755
Hospital_1,3,3,3,0.002569,0.0,5e-06,0.996644,0.000774,7e-06
Hospital_1,4,2,2,0.028496,1e-06,0.971285,6.9e-05,9e-05,6e-05
Hospital_1,5,1,1,9.3e-05,0.776068,0.0,4.6e-05,0.002108,0.221686
Hospital_1,6,3,3,0.0,0.0,0.0,0.999946,5.4e-05,0.0
Hospital_1,7,1,1,4.7e-05,0.9796,0.0,4e-06,0.000301,0.020048
Hospital_1,8,3,3,1.8e-05,0.0,1.5e-05,0.99965,0.000314,3e-06
Hospital_1,9,3,3,0.0,0.0,0.0,0.999877,0.000122,1e-06
Hospital_1,10,5,5,6.8e-05,7e-06,0.0,0.000917,0.006943,0.992065
Hospital_1,11,3,3,0.0,0.0,0.0,0.999955,4.4e-05,0.0
Hospital_1,12,2,2,0.020297,7e-06,0.979435,4.2e-05,0.00011,0.000109
Hospital_1,13,3,3,1.6e-05,0.0,0.0,0.999962,2.1e-05,1e-06
Hospital_1,14,5,5,2.8e-05,6e-06,0.0,0.000595,0.003379,0.995993
Hospital_1,15,5,5,0.000114,1.5e-05,0.0,0.00077,0.008777,0.990324
Hospital_1,16,3,3,0.0,0.0,0.0,0.998762,0.001236,2e-06
Hospital_1,17,3,3,6.4e-05,0.0,0.0,0.998949,0.000979,8e-06
Hospital_1,18,2,2,0.022979,7e-06,0.976693,4.8e-05,0.000143,0.000129
Hospital_1,19,5,5,0.000298,5.9e-05,0.0,0.00388,0.011277,0.984486
Hospital_1,20,2,2,0.03401,1e-06,0.965722,0.000113,0.000105,4.9e-05
Hospital_1,21,1,1,3.5e-05,0.894313,0.0,5.4e-05,0.000976,0.104621
Hospital_1,22,3,3,0.0,0.0,0.0,0.999011,0.000988,1e-06
Hospital_1,23,3,3,4e-06,0.0,0.0,0.999937,5.9e-05,1e-06
Hospital_1,24,2,2,0.031438,3e-06,0.968259,6.6e-05,0.000151,8.3e-05
Hospital_1,25,2,2,0.022197,2e-06,0.977629,3.6e-05,7.4e-05,6.2e-05
Hospital_1,26,2,2,0.023936,1.7e-05,0.975546,6.8e-05,0.000224,0.00021
Hospital_1,27,2,2,0.060409,1e-06,0.938656,0.000525,0.000308,0.0001
Hospital_1,28,2,2,0.022892,8e-06,0.976762,5.9e-05,0.00016,0.00012
Hospital_1,29,2,2,0.024709,1e-06,0.975108,5.6e-05,8.6e-05,4.1e-05
Hospital_1,30,3,3,0.0,0.0,0.0,0.999842,0.000156,2e-06
Hospital_1,31,2,2,0.018728,5e-06,0.981023,4.8e-05,0.000105,9e-05
Hospital_1,32,1,1,0.000133,0.879256,0.0,0.000156,0.002263,0.118192
Hospital_1,33,5,5,4.1e-05,4e-06,0.0,0.002542,0.012654,0.984759
Hospital_1,34,3,3,0.0,0.0,0.0,0.99997,2.9e-05,0.0
Hospital_1,35,2,2,0.029705,1e-06,0.970103,6.3e-05,8.3e-05,4.5e-05
Hospital_1,36,2,2,0.022318,6e-06,0.977393,4.1e-05,0.000128,0.000115
Hospital_1,37,2,2,0.051499,1e-06,0.947812,0.000358,0.000242,8.8e-05
Hospital_1,38,5,5,0.000672,0.000271,0.0,0.003251,0.008083,0.987723
Hospital_1,39,3,3,6.4e-05,0.0,9e-06,0.999313,0.000601,1.3e-05
Hospital_1,40,3,3,0.00083,0.0,1e-06,0.998578,0.000568,2.3e-05
Hospital_1,41,3,3,1e-06,0.0,0.0,0.999848,0.000151,0.0
Hospital_1,42,3,3,3e-06,0.0,0.0,0.999911,8.4e-05,1e-06
Hospital_1,43,2,2,0.017452,2e-06,0.982378,3.3e-05,7.7e-05,5.8e-05
Hospital_1,44,3,3,0.002421,0.0,0.0,0.994276,0.003289,1.3e-05
Hospital_1,45,3,3,2e-06,1e-06,0.0,0.999414,0.000549,3.4e-05
Hospital_1,46,3,3,0.0,0.0,0.0,0.998847,0.001151,2e-06
Hospital_1,47,2,2,0.023657,2e-06,0.976157,4.2e-05,8e-05,6.3e-05
Hospital_1,48,2,2,0.018457,8e-06,0.981252,4.3e-05,0.000121,0.000118
Hospital_1,49,2,2,0.024748,8e-06,0.974904,4.7e-05,0.000157,0.000136
Hospital_1,50,5,5,3.1e-05,5e-06,0.0,0.000458,0.006393,0.993112
Hospital_1,51,3,3,4e-06,0.0,0.0,0.999986,9e-06,2e-06
Hospital_1,52,5,5,0.000199,4.6e-05,0.0,0.000425,0.006217,0.993113
Hospital_1,53,5,5,0.000231,2e-05,0.0,0.000751,0.184155,0.814843
Hospital_1,54,2,2,0.020578,2e-06,0.97924,3.3e-05,8.5e-05,6.1e-05
Hospital_1,55,3,3,5e-06,0.0,0.0,0.999599,0.000394,2e-06
Hospital_1,56,2,2,0.025788,1.7e-05,0.973705,6.2e-05,0.000213,0.000214
Hospital_1,57,2,2,0.019746,6e-06,0.980007,3.8e-05,0.000103,0.0001
Hospital_1,58,2,2,0.022449,3e-06,0.977334,3.3e-05,9.9e-05,8.2e-05
Hospital_1,59,3,3,0.0,0.0,0.0,0.996323,0.003667,1e-05
Hospital_1,60,3,3,6e-06,0.0,3e-06,0.997433,0.002551,6e-06
Hospital_1,61,2,2,0.022497,2e-06,0.977305,4e-05,9.2e-05,6.2e-05
