hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,0.0007,1e-06,0.99846,0.000414,0.000423,1e-06
Hospital_1,1,2,2,0.00109,1e-06,0.99797,0.000422,0.000516,1e-06
Hospital_1,2,1,1,1.5e-05,0.999147,0.0,0.0,5e-06,0.000833
Hospital_1,3,5,5,1.1e-05,1.1e-05,0.0,3e-06,0.00425,0.995724
Hospital_1,4,0,0,0.986294,2.1e-05,0.006691,0.00031,0.006349,0.000334
Hospital_1,5,5,5,2e-06,3e-06,0.0,2e-06,0.000191,0.999802
Hospital_1,6,3,3,0.0,0.0,0.001668,0.847057,0.151272,2e-06
Hospital_1,7,5,5,1e-06,5.1e-05,1e-06,0.000214,0.001727,0.998006
Hospital_1,8,0,0,0.999365,3e-06,0.000569,2e-06,6e-05,1e-06
Hospital_1,9,5,5,1e-06,1.6e-05,0.0,5.1e-05,0.001097,0.998834
Hospital_1,10,4,4,0.0,0.0,0.0,0.001689,0.99804,0.000271
Hospital_1,11,1,1,4e-06,0.999071,0.0,0.0,2e-06,0.000923
Hospital_1,12,5,1,0.00022,0.539109,2.3e-05,0.000202,0.005124,0.455322
Hospital_1,13,1,1,5.1e-05,0.886851,2e-06,1.6e-05,0.00061,0.11247
Hospital_1,14,3,3,0.0,0.0,0.0,0.999991,8e-06,0.0
Hospital_1,15,3,3,0.0,0.0,8e-06,0.999977,1.5e-05,0.0
Hospital_1,16,1,1,3e-05,0.998829,1e-06,1e-06,8e-06,0.001132
Hospital_1,17,4,3,0.0,0.0,0.000143,0.524392,0.475465,0.0
Hospital_1,18,4,4,0.0,0.0,0.0,0.001401,0.998445,0.000154
Hospital_1,19,5,5,9.6e-05,0.000481,3e-06,0.000756,0.006339,0.992326
Hospital_1,20,0,0,0.999805,2.1e-05,0.000101,2e-06,5.4e-05,1.8e-05
Hospital_1,21,5,5,1.9e-05,0.000677,1e-06,4.6e-05,0.000374,0.998882
Hospital_1,22,5,5,0.000178,3.3e-05,0.0,2.4e-05,0.056061,0.943704
Hospital_1,23,1,1,8e-06,0.999543,0.0,0.0,2e-06,0.000447
Hospital_1,24,4,4,2.8e-05,0.0,0.0,7.3e-05,0.553189,0.446711
Hospital_1,25,1,1,0.000589,0.999046,5e-06,2e-06,1.7e-05,0.00034
