hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,4,4,9.7e-05,0.000127,3.3e-05,0.002929,0.996683,0.00013
Hospital_1,1,1,1,0.0,0.999999,0.0,0.0,0.0,1e-06
Hospital_1,2,0,0,0.999986,0.0,0.0,0.0,6e-06,8e-06
Hospital_1,3,5,5,0.000151,0.000405,0.0,1e-06,8e-06,0.999435
Hospital_1,4,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,5,4,4,2e-06,0.0,0.0,1e-06,0.999994,4e-06
Hospital_1,6,4,4,1e-05,0.0,0.0,8.1e-05,0.999716,0.000192
Hospital_1,7,4,4,2.3e-05,2.6e-05,1e-05,0.000282,0.998277,0.001383
Hospital_1,8,0,0,0.999995,0.0,2e-06,1e-06,2e-06,0.0
Hospital_1,9,5,5,2.4e-05,3e-06,0.0,1e-06,1e-06,0.99997
Hospital_1,10,5,5,1.3e-05,0.001353,2.6e-05,9.6e-05,0.001296,0.997215
Hospital_1,11,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,12,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,13,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,14,2,2,0.002134,0.0,0.997836,1e-05,2e-05,0.0
Hospital_1,15,0,0,0.99999,0.0,0.0,1e-06,6e-06,2e-06
Hospital_1,16,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,17,4,4,2e-06,0.0,0.0,3e-06,0.999992,2e-06
Hospital_1,18,5,5,0.0,2e-06,0.0,0.0,0.0,0.999997
Hospital_1,19,4,4,0.142449,4e-05,0.000268,0.265417,0.53753,0.054295
Hospital_1,20,0,0,0.999998,0.0,0.0,0.0,0.0,2e-06
Hospital_1,21,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,22,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,23,2,2,0.000209,0.0,0.999774,5e-06,1.2e-05,0.0
Hospital_1,24,2,2,0.002,0.0,0.997991,3e-06,6e-06,0.0
Hospital_1,25,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,26,2,2,0.000482,0.0,0.999496,8e-06,1.3e-05,0.0
Hospital_1,27,0,0,0.999989,0.0,0.0,0.0,0.0,1e-05
Hospital_1,28,5,5,3.3e-05,0.030241,8e-05,0.000154,0.002148,0.967344
Hospital_1,29,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,30,4,4,4e-06,0.0,0.0,4e-06,0.999969,2.4e-05
Hospital_1,31,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,32,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,33,2,2,5e-06,0.0,0.999992,1e-06,1e-06,0.0
Hospital_1,34,4,4,3.3e-05,1e-06,0.0,2.1e-05,0.999619,0.000325
Hospital_1,35,5,5,0.000103,0.0,0.0,0.0,2.5e-05,0.999872
Hospital_1,36,4,4,0.0001,0.0,0.0,9e-06,0.998723,0.001168
Hospital_1,37,5,5,4.9e-05,0.0,0.0,0.0,3.2e-05,0.999918
Hospital_1,38,2,2,0.00033,0.0,0.999647,9e-06,1.3e-05,0.0
Hospital_1,39,2,2,0.000416,0.0,0.999553,1.2e-05,2e-05,0.0
Hospital_1,40,5,5,0.0,6e-06,0.0,2e-06,0.0,0.999991
Hospital_1,41,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,42,4,4,0.016069,0.000196,0.000375,0.019681,0.864157,0.099522
Hospital_1,43,2,2,1e-05,0.0,0.999987,2e-06,2e-06,0.0
Hospital_1,44,3,3,0.001258,8e-06,0.000577,0.997845,0.00029,2.2e-05
Hospital_1,45,5,5,0.00115,3e-06,0.0,0.0,0.0,0.998847
Hospital_1,46,2,2,1.1e-05,0.0,0.999982,3e-06,3e-06,0.0
Hospital_1,47,2,2,5.3e-05,0.0,0.999942,2e-06,3e-06,0.0
Hospital_1,48,5,5,1.4e-05,0.003757,4.6e-05,0.000141,0.001849,0.994193
Hospital_1,49,5,5,0.0,3e-06,0.0,0.0,0.0,0.999997
Hospital_1,50,0,0,0.999997,0.0,0.0,0.0,1e-06,1e-06
Hospital_1,51,4,4,6e-06,0.0,0.0,1e-06,0.999982,1.1e-05
Hospital_1,52,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,53,5,5,0.007796,6e-06,0.0,7e-06,7e-06,0.992184
Hospital_1,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0
Hospital_1,55,2,2,0.000263,1e-06,0.999704,1.2e-05,2e-05,0.0
Hospital_1,56,0,0,0.999847,2e-06,7e-06,9e-06,7.2e-05,6.2e-05
Hospital_1,57,4,4,0.000216,1e-06,2e-06,0.000315,0.997448,0.002018
Hospital_1,58,2,2,0.00208,0.0,0.997857,1.9e-05,4.3e-05,0.0
Hospital_1,59,4,4,0.003505,4.5e-05,0.183828,0.201945,0.610643,3.4e-05
Hospital_1,60,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,61,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,62,2,2,0.000127,0.0,0.999848,9e-06,1.5e-05,0.0
Hospital_1,63,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,64,4,4,1e-05,0.0,0.0,3.4e-05,0.999941,1.5e-05
Hospital_1,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0
Hospital_1,66,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,67,2,2,0.020277,1e-06,0.978847,0.00019,0.000681,3e-06
