hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,1,1,3.2e-05,0.998624,0.0,0.0,6e-06,0.001338
Hospital_1,1,1,1,4.7e-05,0.982919,0.0,6e-06,6.5e-05,0.016964
Hospital_1,2,2,2,0.027801,1.6e-05,0.971746,0.000279,0.000104,5.4e-05
Hospital_1,3,2,2,0.025651,7.9e-05,0.973945,9.1e-05,0.000103,0.000131
Hospital_1,4,3,3,0.013508,0.000268,0.000806,0.979288,0.005023,0.001107
Hospital_1,5,3,3,0.00319,5.3e-05,0.000777,0.994282,0.001486,0.000213
Hospital_1,6,5,5,0.001241,0.011564,0.0,0.000386,0.011222,0.975587
Hospital_1,7,2,2,0.027617,8.9e-05,0.971932,0.0001,0.000111,0.00015
Hospital_1,8,3,3,0.009844,5.6e-05,0.001313,0.965995,0.019916,0.002877
Hospital_1,9,2,2,0.039979,2.7e-05,0.959316,0.000398,0.000174,0.000106
Hospital_1,10,2,2,0.029682,1.5e-05,0.969931,0.000219,9.4e-05,5.9e-05
Hospital_1,11,2,2,0.02093,3.3e-05,0.978796,9.1e-05,7.4e-05,7.6e-05
Hospital_1,12,1,1,0.000125,0.980872,0.0,1e-06,2.7e-05,0.018975
Hospital_1,13,3,3,0.006927,0.00036,0.00128,0.988574,0.002153,0.000706
Hospital_1,14,3,3,0.001283,5.1e-05,1.3e-05,0.996516,0.001605,0.000531
Hospital_1,15,0,0,0.904522,0.015126,0.064001,0.000693,0.0029,0.012759
Hospital_1,16,3,3,0.005058,0.00039,0.000181,0.992255,0.001413,0.000703
Hospital_1,17,2,2,0.024709,3.8e-05,0.974989,0.000101,8.6e-05,7.7e-05
Hospital_1,18,2,2,0.020213,3.7e-05,0.979516,7.8e-05,7.4e-05,8.2e-05
Hospital_1,19,3,3,0.004942,8.7e-05,0.000211,0.973406,0.018627,0.002727
Hospital_1,20,2,2,0.033216,2.3e-05,0.96625,0.000289,0.000137,8.6e-05
Hospital_1,21,5,5,0.000606,0.002859,0.0,0.00026,0.019888,0.976387
Hospital_1,22,2,2,0.026589,2.4e-05,0.973095,0.000129,8.8e-05,7.4e-05
Hospital_1,23,3,3,0.000192,1.8e-05,0.0,0.99302,0.00501,0.00176
Hospital_1,24,0,0,0.939843,0.002375,0.036909,0.004415,0.005614,0.010844
Hospital_1,25,2,2,0.032882,0.000154,0.966464,0.000114,0.000158,0.000228
Hospital_1,26,3,3,0.325346,0.015331,0.004325,0.573692,0.066393,0.014913
Hospital_1,27,2,2,0.025228,4.1e-05,0.97444,0.000104,9e-05,9.7e-05
Hospital_1,28,3,3,0.000223,2e-06,2e-06,0.99957,0.000173,2.8e-05
Hospital_1,29,2,2,0.026597,3.6e-05,0.97309,0.000107,8.9e-05,8.1e-05
Hospital_1,30,3,3,0.020816,0.000469,0.000245,0.973658,0.003637,0.001174
Hospital_1,31,2,2,0.02455,1.6e-05,0.975163,0.000149,7.5e-05,4.7e-05
Hospital_1,32,2,2,0.02327,3.1e-05,0.976442,0.00011,8e-05,6.7e-05
Hospital_1,33,2,2,0.024159,2.3e-05,0.975555,0.000122,8e-05,6e-05
Hospital_1,34,2,2,0.035878,1.8e-05,0.963578,0.000338,0.000122,6.5e-05
Hospital_1,35,2,2,0.021841,2.8e-05,0.977884,0.000103,7.5e-05,6.9e-05
Hospital_1,36,5,5,0.00053,0.003664,0.0,0.000231,0.014244,0.981331
Hospital_1,37,2,2,0.035733,0.000158,0.96359,0.000113,0.000163,0.000243
Hospital_1,38,2,2,0.021115,3.2e-05,0.978629,8.7e-05,7.1e-05,6.6e-05
Hospital_1,39,2,2,0.024944,2.8e-05,0.974706,0.000152,9.3e-05,7.6e-05
Hospital_1,40,5,5,0.00182,0.006965,0.0,0.000695,0.01494,0.97558
Hospital_1,41,2,2,0.02665,7.2e-05,0.972981,8.5e-05,9.3e-05,0.000119
Hospital_1,42,2,2,0.024716,2.3e-05,0.974988,0.00013,8.2e-05,6.1e-05
Hospital_1,43,2,2,0.020657,4.2e-05,0.979097,6e-05,6.4e-05,8e-05
Hospital_1,44,1,1,8.8e-05,0.994498,0.0,0.0,1e-05,0.005405
Hospital_1,45,2,2,0.029064,8.5e-05,0.970497,9.3e-05,0.000114,0.000146
Hospital_1,46,3,3,0.132513,0.001026,0.039621,0.761338,0.051155,0.014347
