hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,1,1,0.0,0.999971,0.0,0.0,0.0,2.8e-05
Hospital_1,1,0,0,0.999999,0.0,1e-06,0.0,0.0,0.0
Hospital_1,2,4,4,0.0,0.0,0.0,6.4e-05,0.999902,3.4e-05
Hospital_1,3,4,4,0.287686,0.0,1.8e-05,0.020934,0.689658,0.001703
Hospital_1,4,1,1,0.0,0.999997,0.0,0.0,0.0,2e-06
Hospital_1,5,5,5,0.0,1e-06,0.0,0.0,0.00013,0.999869
Hospital_1,6,2,2,0.000185,0.0,0.999785,1.3e-05,1.7e-05,0.0
Hospital_1,7,2,2,0.002297,1e-06,0.997173,0.000106,0.000422,1e-06
Hospital_1,8,4,4,0.0,0.0,0.0,2e-06,0.999969,2.9e-05
Hospital_1,9,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,10,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,11,4,4,0.0,0.0,0.0,1.1e-05,0.999956,3.3e-05
Hospital_1,12,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,13,2,2,0.000343,0.0,0.999581,2.6e-05,5e-05,0.0
Hospital_1,14,0,0,0.999818,2e-06,0.000144,6e-06,2.5e-05,5e-06
Hospital_1,15,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,16,0,0,0.999558,0.0,0.000273,4e-06,0.000163,2e-06
Hospital_1,17,3,3,0.0,0.0,0.0,0.99935,0.00065,0.0
Hospital_1,18,4,4,0.0,0.0,0.0,1.1e-05,0.999986,3e-06
Hospital_1,19,1,1,0.0,0.999593,0.0,0.0,0.0,0.000406
Hospital_1,20,3,3,0.0,0.0,1.1e-05,0.992086,0.007903,1e-06
Hospital_1,21,0,0,0.99985,1e-06,0.000133,1e-06,1.3e-05,2e-06
Hospital_1,22,2,2,7e-06,0.0,0.999868,1.9e-05,0.000107,0.0
Hospital_1,23,2,2,0.000357,0.0,0.99943,6e-05,0.000152,0.0
Hospital_1,24,4,4,0.0,0.0,0.0,3e-05,0.999827,0.000143
Hospital_1,25,0,0,0.999993,0.0,4e-06,0.0,2e-06,0.0
Hospital_1,26,4,4,0.0,0.0,0.0,6e-06,0.999916,7.7e-05
Hospital_1,27,2,2,0.001953,0.0,0.997894,2.1e-05,0.000132,0.0
Hospital_1,28,4,4,0.0,0.0,0.0,1.3e-05,0.998869,0.001118
Hospital_1,29,5,5,6e-06,0.097792,2e-06,9e-06,0.001888,0.900303
Hospital_1,30,5,5,1e-06,2.2e-05,0.0,4e-06,0.003285,0.996688
Hospital_1,31,4,4,0.0,0.0,0.0,1.5e-05,0.999979,6e-06
Hospital_1,32,0,0,0.998994,0.000207,0.000749,3e-06,9e-06,3.8e-05
Hospital_1,33,4,4,0.0,0.0,0.0,2e-06,0.999989,1e-05
Hospital_1,34,2,2,0.000328,0.0,0.999631,6e-06,3.5e-05,0.0
Hospital_1,35,2,2,0.000109,0.0,0.999801,3.7e-05,5.3e-05,0.0
Hospital_1,36,2,2,4.9e-05,0.0,0.999899,1.9e-05,3.3e-05,0.0
Hospital_1,37,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,38,2,2,0.000887,0.0,0.99872,6.6e-05,0.000325,0.0
Hospital_1,39,2,2,5.6e-05,0.0,0.999878,3.3e-05,3.3e-05,0.0
Hospital_1,40,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,41,4,4,0.0,0.0,0.0,5e-06,0.999955,4e-05
Hospital_1,42,2,2,0.000132,0.0,0.999737,2.9e-05,0.000101,0.0
Hospital_1,43,5,5,0.0,2e-06,0.0,0.000131,0.00697,0.992897
Hospital_1,44,4,4,0.0,0.0,0.0,3e-06,0.999977,2e-05
Hospital_1,45,1,1,1e-06,0.92913,0.0,0.0,4.6e-05,0.070822
Hospital_1,46,0,0,0.999913,6e-06,7.8e-05,0.0,3e-06,0.0
Hospital_1,47,1,1,0.0,0.999981,0.0,0.0,0.0,1.9e-05
Hospital_1,48,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,49,1,1,0.0,0.999992,0.0,0.0,0.0,8e-06
Hospital_1,50,0,0,0.999889,0.0,0.000106,0.0,4e-06,0.0
Hospital_1,51,4,4,6e-06,0.0,1e-06,0.012706,0.970335,0.016952
Hospital_1,52,0,0,0.999618,0.000191,0.000161,0.0,1.3e-05,1.7e-05
Hospital_1,53,2,2,4.9e-05,0.0,0.999827,7.2e-05,5.2e-05,0.0
Hospital_1,54,5,5,0.0,1e-05,4.1e-05,0.000607,6.2e-05,0.999279
Hospital_1,55,0,0,0.999951,1.5e-05,2.6e-05,0.0,4e-06,4e-06
