hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,0,0,0.999832,1e-06,8e-06,5e-06,4.4e-05,0.000109
Hospital_1,1,4,4,0.0,0.0,0.0,0.0,0.999965,3.5e-05
Hospital_1,2,4,4,0.0,0.0,0.0,1e-06,0.999998,1e-06
Hospital_1,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,4,4,4,0.0,0.0,0.0,0.002953,0.997047,0.0
Hospital_1,5,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,6,0,0,0.999964,2e-06,6e-06,4e-06,1e-06,2.2e-05
Hospital_1,7,5,5,0.0,0.0,0.0,1e-06,0.0,0.999999
Hospital_1,8,1,1,1e-06,0.999838,0.0,0.0,1.6e-05,0.000145
Hospital_1,9,2,2,1e-06,0.0,0.999833,0.00015,1.5e-05,1e-06
Hospital_1,10,5,5,0.0,1.4e-05,0.0,0.0,9.3e-05,0.999893
Hospital_1,11,4,4,0.0,0.0,0.0,0.000662,0.999338,0.0
Hospital_1,12,2,2,9e-06,1e-06,0.999835,0.000127,2.7e-05,1e-06
Hospital_1,13,4,4,0.0,0.0,0.0,1.5e-05,0.999975,9e-06
Hospital_1,14,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,15,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,16,0,0,0.999729,1.4e-05,2.5e-05,1.9e-05,3.9e-05,0.000175
Hospital_1,17,0,0,0.997483,7.7e-05,0.001644,0.000213,0.000444,0.000138
Hospital_1,18,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,19,0,0,0.999993,0.0,2e-06,1e-06,2e-06,2e-06
Hospital_1,20,2,2,1e-06,0.0,0.999942,4.3e-05,1.3e-05,0.0
Hospital_1,21,0,0,0.999891,0.0,6.2e-05,1.3e-05,3.3e-05,1e-06
Hospital_1,22,2,2,8e-06,1e-06,0.999855,8.8e-05,4.8e-05,0.0
Hospital_1,23,5,5,0.0,0.0,0.0,0.0,2.3e-05,0.999977
Hospital_1,24,4,4,0.0,0.0,0.0,0.0,0.999985,1.5e-05
Hospital_1,25,3,3,0.0,0.0,0.0,0.999991,9e-06,0.0
Hospital_1,26,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,27,5,5,7.9e-05,0.0,0.0,2.1e-05,0.014456,0.985445
Hospital_1,28,0,0,0.999998,0.0,0.0,0.0,0.0,1e-06
Hospital_1,29,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,30,1,1,2.6e-05,0.999921,0.0,1e-06,5.2e-05,0.0
Hospital_1,31,0,0,0.999366,3.3e-05,1.1e-05,1.2e-05,0.000217,0.000362
Hospital_1,32,0,0,0.999998,0.0,1e-06,0.0,1e-06,0.0
Hospital_1,33,4,4,0.0,0.0,0.0,0.0,0.999995,4e-06
Hospital_1,34,5,5,0.0,9e-06,0.0,1.8e-05,0.000323,0.999649
Hospital_1,35,0,0,0.999989,1e-06,0.0,0.0,4e-06,6e-06
Hospital_1,36,2,2,0.0001,1e-06,0.999852,3.2e-05,1.5e-05,0.0
Hospital_1,37,4,4,0.0,0.0,0.0,0.000665,0.999333,1e-06
Hospital_1,38,4,4,0.0,0.0,0.0,0.000136,0.999833,3.1e-05
Hospital_1,39,2,2,5e-06,0.0,0.999972,1.8e-05,5e-06,0.0
Hospital_1,40,0,0,0.99976,0.0,0.000137,3.2e-05,7.1e-05,0.0
Hospital_1,41,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,42,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,43,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,44,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,45,4,4,0.0,0.0,0.0,1e-06,0.999997,2e-06
Hospital_1,46,0,0,0.999688,2.6e-05,0.000134,1.7e-05,0.000114,2e-05
Hospital_1,47,2,2,0.000217,2e-06,0.999656,7.8e-05,4.7e-05,1e-06
Hospital_1,48,2,2,3.8e-05,0.0,0.999924,3e-05,8e-06,0.0
Hospital_1,49,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,50,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,51,4,4,0.0,0.0,0.0,0.0,0.999994,6e-06
Hospital_1,52,0,0,0.999992,1e-06,2e-06,1e-06,0.0,3e-06
Hospital_1,53,1,1,0.0,0.999994,0.0,0.0,1e-06,5e-06
Hospital_1,54,2,2,2e-06,1e-06,0.99971,0.000248,3.8e-05,2e-06
Hospital_1,55,0,0,0.999985,2e-06,6e-06,3e-06,1e-06,4e-06
Hospital_1,56,5,5,0.0,0.0,0.0,1e-06,0.0,0.999999
Hospital_1,57,0,0,0.999914,2e-06,6.7e-05,7e-06,9e-06,2e-06
Hospital_1,58,0,0,0.999937,1e-06,1.5e-05,1e-06,4.1e-05,5e-06
Hospital_1,59,2,2,0.000455,1e-06,0.999443,6.9e-05,3.2e-05,0.0
Hospital_1,60,0,0,0.999823,3e-06,5.5e-05,5e-06,7.5e-05,4e-05
Hospital_1,61,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,62,0,0,0.999954,0.0,1e-06,2e-06,5e-06,3.7e-05
Hospital_1,63,5,5,3e-06,1e-06,0.0,1e-06,0.003877,0.996118
Hospital_1,64,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,65,4,4,0.0,0.0,0.0,2e-06,0.999989,9e-06
Hospital_1,66,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,67,0,0,0.998594,0.0,0.000273,0.000238,0.00068,0.000214
Hospital_1,68,4,4,0.0,0.0,0.0,0.0,0.999992,8e-06
Hospital_1,69,5,5,0.0,1e-06,0.0,1.1e-05,1e-06,0.999987
Hospital_1,70,4,4,0.0,0.0,0.0,0.0,0.99999,1e-05
Hospital_1,71,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,72,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,73,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,74,0,0,0.999995,0.0,0.0,1e-06,4e-06,0.0
Hospital_1,75,4,4,0.0,0.0,0.0,2e-06,0.999988,1e-05
Hospital_1,76,4,4,0.0,0.0,0.0,0.0,0.999975,2.5e-05
Hospital_1,77,4,4,0.0,0.0,0.0,0.0,0.999967,3.3e-05
Hospital_1,78,1,1,0.0,0.999999,0.0,0.0,0.0,1e-06
Hospital_1,79,5,5,5e-06,0.000652,0.0,4.9e-05,6.4e-05,0.99923
Hospital_1,80,2,2,3.3e-05,0.0,0.999898,5.7e-05,1.2e-05,0.0
Hospital_1,81,2,2,0.002067,3e-06,0.997496,0.000266,0.000167,1e-06
Hospital_1,82,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,83,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,84,2,2,8.6e-05,1e-06,0.999617,0.000182,0.000111,3e-06
Hospital_1,85,2,2,1e-06,1e-06,0.999705,0.000254,3.7e-05,2e-06
Hospital_1,86,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,87,4,4,0.0,0.0,0.0,1.6e-05,0.99997,1.5e-05
Hospital_1,88,4,4,0.0,0.0,0.0,0.000373,0.999627,0.0
Hospital_1,89,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,90,0,0,0.999068,0.0,0.000787,3.5e-05,0.000109,1e-06
Hospital_1,91,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,92,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,93,4,4,0.0,0.0,0.0,1e-06,0.999997,2e-06
Hospital_1,94,2,2,8.6e-05,1e-06,0.999899,9e-06,5e-06,0.0
Hospital_1,95,2,2,4.4e-05,1e-06,0.999821,8.6e-05,4.7e-05,2e-06
Hospital_1,96,4,4,0.0,0.0,0.0,0.0,0.99999,1e-05
Hospital_1,97,4,4,0.0,0.0,0.0,0.0,0.999945,5.4e-05
Hospital_1,98,0,0,0.999658,5.5e-05,8.5e-05,2.4e-05,9.7e-05,8.1e-05
Hospital_1,99,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,100,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,101,5,5,0.0,5.2e-05,0.0,0.0,0.0,0.999948
Hospital_1,102,0,0,0.999983,0.0,1.1e-05,1e-06,5e-06,0.0
Hospital_1,103,5,5,0.0,3e-06,0.0,1.8e-05,0.000832,0.999147
Hospital_1,104,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,105,0,0,0.999988,1e-06,1e-06,1e-06,4e-06,7e-06
Hospital_1,106,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,107,0,0,0.998563,4e-06,4e-06,2e-05,1e-06,0.001408
Hospital_1,108,1,1,0.0,0.999998,0.0,0.0,1e-06,1e-06
Hospital_1,109,2,2,2e-06,0.0,0.999926,5.9e-05,1.2e-05,0.0
Hospital_1,110,0,0,0.999995,0.0,1e-06,0.0,2e-06,1e-06
Hospital_1,111,0,0,0.999968,0.0,2.2e-05,1e-06,8e-06,1e-06
Hospital_1,112,0,0,0.999988,0.0,5e-06,2e-06,4e-06,2e-06
Hospital_1,113,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,114,2,2,0.000185,2e-06,0.999485,0.000263,6.4e-05,2e-06
Hospital_1,115,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,116,5,5,0.0,0.0,0.0,0.0,0.000451,0.999549
Hospital_1,117,2,2,1.1e-05,1e-06,0.999903,6.3e-05,2.2e-05,1e-06
Hospital_1,118,0,0,0.999438,2.4e-05,9e-06,1.2e-05,0.000261,0.000256
Hospital_1,119,1,1,0.0,0.999999,0.0,0.0,0.0,1e-06
Hospital_1,120,5,5,0.0,0.0,0.0,0.0,0.0,0.999999
Hospital_1,121,5,5,0.0,0.0,0.0,1e-06,7e-05,0.999929
Hospital_1,122,5,5,0.0,0.0,0.0,0.0,1e-05,0.99999
Hospital_1,123,0,0,0.999998,0.0,1e-06,0.0,0.0,1e-06
Hospital_1,124,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,125,5,5,0.0,2e-06,0.0,0.000293,3.9e-05,0.999666
Hospital_1,126,2,2,0.000189,0.0,0.999762,3.3e-05,1.7e-05,0.0
Hospital_1,127,5,5,0.0,4e-06,0.0,0.0,8.7e-05,0.999909
Hospital_1,128,4,4,0.0,0.0,0.0,1e-06,0.999988,1.1e-05
Hospital_1,129,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,130,1,1,1e-06,0.999994,0.0,0.0,3e-06,2e-06
Hospital_1,131,0,0,0.999985,4e-06,2e-06,1e-06,1e-06,7e-06
Hospital_1,132,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,133,0,0,0.999772,7e-06,4e-06,6e-06,7.4e-05,0.000137
Hospital_1,134,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,135,4,4,0.0,0.0,0.0,0.0,0.999992,7e-06
Hospital_1,136,1,1,2e-06,0.999998,0.0,0.0,0.0,0.0
Hospital_1,137,4,4,0.0,0.0,0.0,3e-06,0.99999,7e-06
Hospital_1,138,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,139,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,140,2,2,2.2e-05,0.0,0.999972,3e-06,3e-06,0.0
Hospital_1,141,0,0,0.999751,8e-06,4e-06,5e-06,8.1e-05,0.000152
Hospital_1,142,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,143,4,4,0.0,0.0,0.0,1e-06,0.999995,4e-06
Hospital_1,144,2,2,3e-06,0.0,0.999973,1.8e-05,5e-06,0.0
Hospital_1,145,2,2,1.2e-05,1e-06,0.999906,6.2e-05,1.9e-05,0.0
Hospital_1,146,4,4,0.0,0.0,0.0,1.1e-05,0.999956,3.4e-05
Hospital_1,147,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,148,2,2,1.1e-05,0.0,0.999936,3.3e-05,1.9e-05,1e-06
Hospital_1,149,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,150,4,4,0.0,0.0,0.0,0.000162,0.999837,1e-06
Hospital_1,151,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,152,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,153,2,2,1.4e-05,1e-06,0.999883,8.1e-05,2.2e-05,0.0
Hospital_1,154,2,2,2.8e-05,0.0,0.999959,7e-06,5e-06,0.0
Hospital_1,155,2,2,4e-06,0.0,0.999986,8e-06,1e-06,0.0
Hospital_1,156,4,4,0.0,0.0,0.0,0.0,0.999997,3e-06
Hospital_1,157,0,0,0.999999,0.0,0.0,0.0,0.0,0.0
Hospital_1,158,1,1,0.0,0.999998,0.0,0.0,0.0,2e-06
Hospital_1,159,2,2,1e-06,0.0,0.99999,8e-06,1e-06,0.0
Hospital_1,160,2,2,0.001618,0.0,0.998355,1.7e-05,1e-05,0.0
Hospital_1,161,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,162,2,2,1.3e-05,1e-06,0.999839,9.2e-05,5.3e-05,2e-06
Hospital_1,163,5,5,0.0,1e-06,0.0,1e-06,0.000844,0.999154
Hospital_1,164,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,165,4,4,0.0,0.0,0.0,0.0,0.999994,5e-06
Hospital_1,166,4,4,0.0,0.0,0.0,0.0,0.999979,2.1e-05
Hospital_1,167,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,168,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,169,2,2,0.000168,1e-06,0.999789,2.3e-05,2e-05,0.0
Hospital_1,170,4,4,0.0,0.0,0.0,1e-05,0.999945,4.5e-05
Hospital_1,171,3,3,0.0,0.0,0.0,0.999991,9e-06,0.0
Hospital_1,172,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,173,0,0,0.997438,3.4e-05,0.001352,0.00012,0.000589,0.000467
Hospital_1,174,4,4,0.0,0.0,0.0,8.3e-05,0.999836,8e-05
Hospital_1,175,0,0,0.999953,3e-06,1.8e-05,4e-06,1.4e-05,8e-06
Hospital_1,176,4,4,0.0,0.0,0.0,3e-06,0.999943,5.4e-05
Hospital_1,177,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,178,0,0,0.999815,7.6e-05,2.1e-05,5e-06,4e-06,8e-05
Hospital_1,179,1,1,0.0,0.999908,0.0,0.0,0.0,9.2e-05
Hospital_1,180,5,5,0.0,0.0,0.0,0.0,9e-06,0.999991
Hospital_1,181,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,182,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,183,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,184,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,185,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,186,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,187,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,188,2,2,2.2e-05,1e-06,0.999788,0.000111,7.7e-05,2e-06
Hospital_1,189,5,5,0.0,0.0,0.0,0.0,0.001503,0.998497
Hospital_1,190,4,4,0.0,0.0,0.0,0.0,0.999998,2e-06
Hospital_1,191,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,192,0,0,0.999992,0.0,2e-06,2e-06,4e-06,0.0
Hospital_1,193,2,2,9.3e-05,0.0,0.999885,1.5e-05,6e-06,0.0
Hospital_1,194,3,3,0.0,0.0,0.0,0.999997,3e-06,0.0
Hospital_1,195,2,2,1.9e-05,0.0,0.999916,4.8e-05,1.6e-05,1e-06
Hospital_1,196,2,2,5e-06,0.0,0.999921,6e-05,1.3e-05,0.0
Hospital_1,197,0,0,0.999981,1e-06,0.0,3e-06,1e-06,1.4e-05
Hospital_1,198,3,3,0.0,0.0,1e-06,0.999503,0.000497,0.0
Hospital_1,199,0,0,0.999991,2e-06,1e-06,1e-06,0.0,5e-06
Hospital_1,200,0,0,0.999923,1e-06,1.6e-05,2e-06,5.1e-05,7e-06
Hospital_1,201,5,5,0.0,0.0,0.0,0.0,0.000101,0.999898
Hospital_1,202,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,203,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,204,1,1,0.0,0.999998,0.0,0.0,0.0,2e-06
Hospital_1,205,1,1,0.0,0.999999,0.0,0.0,0.0,0.0
Hospital_1,206,0,0,0.999998,0.0,0.0,0.0,2e-06,0.0
