hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,0.001447,6.9e-05,0.962821,0.034829,0.000776,5.8e-05
Hospital_1,1,3,3,0.0,0.0,8e-06,0.999823,0.000169,0.0
Hospital_1,2,3,3,0.0,0.0,2e-06,0.99985,0.000148,0.0
Hospital_1,3,3,3,0.0,0.0,0.0,0.999998,2e-06,0.0
Hospital_1,4,2,2,0.003343,9.8e-05,0.992066,0.004013,0.000402,7.8e-05
Hospital_1,5,5,5,0.000531,0.013064,0.000105,0.002322,0.008903,0.975075
Hospital_1,6,2,2,0.002031,9.2e-05,0.979349,0.017318,0.001114,9.6e-05
Hospital_1,7,3,3,0.0,0.0,0.0,0.999974,2.6e-05,0.0
Hospital_1,8,5,5,0.000625,0.009044,0.000158,0.002286,0.011139,0.976749
Hospital_1,9,1,1,0.003234,0.979026,1.1e-05,4.7e-05,0.001622,0.01606
Hospital_1,10,5,5,0.000467,0.00494,1.8e-05,0.000612,0.005278,0.988685
Hospital_1,11,2,2,0.00855,8.7e-05,0.982054,0.00828,0.00095,8e-05
Hospital_1,12,2,2,0.002386,8.4e-05,0.992281,0.004833,0.000361,5.6e-05
Hospital_1,13,3,3,0.0,0.0,1e-06,0.999829,0.000169,0.0
Hospital_1,14,2,2,0.027995,0.000279,0.958184,0.010712,0.002624,0.000205
Hospital_1,15,5,5,0.00821,0.003125,9e-06,0.000462,0.211883,0.776311
Hospital_1,16,2,2,0.010617,0.000182,0.979028,0.008939,0.001051,0.000183
Hospital_1,17,2,2,0.005859,0.00011,0.988066,0.005093,0.00076,0.000113
Hospital_1,18,2,2,0.000666,3.4e-05,0.985941,0.013007,0.000328,2.5e-05
Hospital_1,19,2,2,0.005406,6.3e-05,0.989862,0.003743,0.000827,9.8e-05
Hospital_1,20,2,2,0.012953,0.000104,0.973261,0.011672,0.001797,0.000213
Hospital_1,21,2,2,0.009351,0.000151,0.986844,0.002728,0.000817,0.00011
Hospital_1,22,5,5,0.000116,0.001647,2.2e-05,0.001881,0.030079,0.966254
Hospital_1,23,5,5,0.005192,0.22276,7.6e-05,0.001225,0.072331,0.698416
Hospital_1,24,3,3,0.0,0.0,0.0,0.999923,7.7e-05,0.0
Hospital_1,25,5,5,6.7e-05,0.000153,3e-06,0.000579,0.008647,0.990552
Hospital_1,26,3,3,3e-06,1e-06,6e-06,0.935201,0.064754,3.6e-05
Hospital_1,27,5,5,0.000242,0.003134,0.000176,0.003482,0.017367,0.975599
Hospital_1,28,2,2,0.014699,0.000119,0.97382,0.008913,0.002081,0.000368
Hospital_1,29,3,3,0.0,0.0,1.3e-05,0.998819,0.001167,0.0
Hospital_1,30,5,5,0.00686,0.001083,9e-06,0.002135,0.292465,0.697448
Hospital_1,31,2,2,0.008319,0.000146,0.984302,0.00591,0.001135,0.000189
Hospital_1,32,3,3,0.0,0.0,0.0,0.998485,0.001514,0.0
Hospital_1,33,2,2,0.005539,0.000173,0.988065,0.005397,0.000696,0.000131
Hospital_1,34,3,3,0.0,0.0,0.0,0.999984,1.6e-05,0.0
Hospital_1,35,5,5,0.008082,0.020807,1.4e-05,0.000113,0.020903,0.95008
Hospital_1,36,1,1,0.001273,0.99316,3e-06,1.2e-05,0.000406,0.005145
Hospital_1,37,2,2,0.001696,0.000124,0.991945,0.005733,0.000433,6.9e-05
Hospital_1,38,2,2,0.002492,0.000113,0.983079,0.013505,0.000708,0.000103
Hospital_1,39,2,2,0.011675,0.000132,0.978701,0.007901,0.001443,0.000148
Hospital_1,40,3,3,0.0,0.0,1.4e-05,0.99004,0.00994,5e-06
Hospital_1,41,3,3,0.0,0.0,2e-06,0.999057,0.000941,0.0
Hospital_1,42,3,3,0.0,0.0,0.0,0.999989,1.1e-05,0.0
Hospital_1,43,3,3,0.0,0.0,1e-06,0.997424,0.002575,1e-06
Hospital_1,44,3,3,0.0,0.0,1e-06,0.999987,1.1e-05,0.0
Hospital_1,45,5,5,0.005897,0.08185,3e-05,0.000267,0.041884,0.870073
Hospital_1,46,3,3,0.0,0.0,1e-06,0.99935,0.000649,0.0
Hospital_1,47,2,2,0.015021,0.000186,0.979798,0.003242,0.001244,0.000508
Hospital_1,48,5,5,0.001148,0.026603,0.000138,0.004188,0.043313,0.92461
Hospital_1,49,5,5,0.001577,0.009642,1.3e-05,0.000213,0.01886,0.969694
Hospital_1,50,2,2,0.009574,0.000189,0.974017,0.013808,0.002101,0.000311
Hospital_1,51,2,2,0.000628,3.5e-05,0.994291,0.004793,0.000231,2.2e-05
Hospital_1,52,3,3,0.0,0.0,0.0,0.999976,2.4e-05,0.0
Hospital_1,53,3,3,0.0,0.0,7e-06,0.99989,0.000103,0.0
Hospital_1,54,2,2,0.008223,9.6e-05,0.985516,0.005155,0.000896,0.000114
Hospital_1,55,2,2,0.003415,9.7e-05,0.990647,0.00522,0.000543,7.7e-05
Hospital_1,56,5,5,0.000154,0.00138,5.6e-05,0.003807,0.011144,0.983459
Hospital_1,57,2,2,0.003936,3.5e-05,0.989846,0.005397,0.000723,6.3e-05
Hospital_1,58,2,2,0.025683,0.000356,0.970541,0.002026,0.001096,0.000297
Hospital_1,59,2,2,0.024708,0.000242,0.959973,0.012144,0.002523,0.00041
Hospital_1,60,2,2,0.002786,9e-05,0.968941,0.026409,0.001651,0.000123
Hospital_1,61,3,3,0.0,0.0,0.0,0.999966,3.4e-05,0.0
Hospital_1,62,2,2,0.011642,0.000163,0.975167,0.011277,0.001584,0.000167
Hospital_1,63,5,5,0.001252,0.003125,2.6e-05,0.000724,0.009744,0.985129
Hospital_1,64,3,3,0.0,0.0,0.0,0.999975,2.5e-05,0.0
Hospital_1,65,3,3,0.0,0.0,1e-06,0.999833,0.000166,0.0
Hospital_1,66,5,5,0.034951,0.041103,4.4e-05,0.000488,0.096843,0.826571
Hospital_1,67,2,2,0.017124,0.000237,0.972924,0.007613,0.001733,0.000369
Hospital_1,68,1,1,0.00052,0.980613,5e-06,3.4e-05,0.001444,0.017384
Hospital_1,69,5,5,0.004693,0.001039,1e-05,0.002466,0.175399,0.816394
Hospital_1,70,2,2,0.003435,9.5e-05,0.986592,0.008893,0.000873,0.000113
Hospital_1,71,5,5,0.015961,0.018008,2.5e-05,0.000407,0.130878,0.834722
Hospital_1,72,3,3,0.0,0.0,0.0,0.999987,1.3e-05,0.0
Hospital_1,73,2,2,0.007173,0.000102,0.984428,0.005683,0.002041,0.000572
Hospital_1,74,3,3,0.0,0.0,0.0,0.999959,4e-05,0.0
Hospital_1,75,3,3,0.0,0.0,3e-06,0.999982,1.5e-05,0.0
Hospital_1,76,5,1,0.001311,0.700104,8.5e-05,0.000757,0.0178,0.279944
Hospital_1,77,5,5,0.002297,0.019335,1.7e-05,0.000271,0.025331,0.95275
Hospital_1,78,3,3,0.0,0.0,1e-06,0.999978,2.1e-05,0.0
Hospital_1,79,1,1,0.000655,0.981795,9e-06,5.5e-05,0.001929,0.015557
Hospital_1,80,1,1,0.000338,0.955259,7e-06,4.5e-05,0.001774,0.042577
Hospital_1,81,3,3,0.0,0.0,0.0,0.99997,3e-05,0.0
Hospital_1,82,2,2,0.013777,0.000225,0.979313,0.005324,0.00102,0.000341
Hospital_1,83,3,3,0.0,0.0,2e-06,0.999908,9e-05,0.0
Hospital_1,84,2,2,0.022252,0.000182,0.973548,0.002689,0.001216,0.000113
Hospital_1,85,0,0,0.953894,0.002078,0.028869,0.003343,0.008429,0.003387
Hospital_1,86,5,5,0.001396,0.003914,6e-06,0.000107,0.020097,0.974481
Hospital_1,87,3,3,0.0,0.0,1e-06,0.983869,0.016116,1.3e-05
Hospital_1,88,2,2,0.004555,5.8e-05,0.991696,0.002901,0.000688,0.000102
Hospital_1,89,2,2,0.014912,0.000162,0.98061,0.002399,0.001345,0.000572
Hospital_1,90,3,3,0.0,0.0,0.0,0.999954,4.6e-05,0.0
Hospital_1,91,3,3,0.0,0.0,1e-06,0.999987,1.2e-05,0.0
Hospital_1,92,0,0,0.911264,0.023546,0.043315,0.004337,0.008047,0.009492
Hospital_1,93,3,3,0.0,0.0,1e-06,0.998057,0.001941,0.0
Hospital_1,94,2,2,0.00476,9.9e-05,0.991128,0.003409,0.000511,9.3e-05
