hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,0,0,0.999999,0.0,1e-06,0.0,1e-06,0.0
Hospital_1,1,0,0,0.998266,0.000169,0.001555,1e-06,6e-06,3e-06
Hospital_1,2,2,2,0.000218,0.0,0.999744,1.3e-05,2.4e-05,0.0
Hospital_1,3,0,0,0.999937,3.4e-05,1.9e-05,0.0,5e-06,4e-06
Hospital_1,4,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,5,2,2,0.000729,0.0,0.999219,1.9e-05,3.2e-05,0.0
Hospital_1,6,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,7,5,5,1.4e-05,4e-06,0.0,3.2e-05,0.010845,0.989105
Hospital_1,8,2,2,7.1e-05,0.0,0.999908,1.2e-05,9e-06,0.0
Hospital_1,9,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,10,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,11,4,4,0.0,0.0,0.0,5e-06,0.999974,2.1e-05
Hospital_1,12,1,1,7e-06,0.996475,0.0,0.0,3.6e-05,0.003482
Hospital_1,13,0,0,0.999717,7.6e-05,0.000172,0.0,4e-06,3e-05
Hospital_1,14,2,2,0.000492,0.0,0.999477,1.2e-05,1.9e-05,0.0
Hospital_1,15,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,16,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,17,5,5,0.0,0.0,0.0,1e-06,0.0,0.999999
Hospital_1,18,5,5,2e-06,0.0,0.0,1.5e-05,0.000684,0.999299
Hospital_1,19,0,0,0.999989,0.0,5e-06,0.0,5e-06,0.0
Hospital_1,20,0,0,0.996673,9e-06,0.003232,3.7e-05,4.5e-05,4e-06
Hospital_1,21,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,22,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,23,5,5,0.0,0.0,0.0,1e-06,1.5e-05,0.999984
Hospital_1,24,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,25,2,2,0.002508,0.0,0.997338,4.2e-05,0.000111,0.0
