hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,2,2,0.00016,0.0,0.999726,3.6e-05,7.8e-05,0.0
Hospital_1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,2,2,2,3e-06,0.0,0.999992,5e-06,0.0,0.0
Hospital_1,3,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,4,3,3,0.0,0.0,0.0,0.999999,1e-06,0.0
Hospital_1,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,6,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,7,1,1,0.0,1.0,0.0,0.0,0.0,0.0
Hospital_1,8,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,9,1,1,0.0,0.999366,0.0,0.0,1e-06,0.000633
Hospital_1,10,2,2,3.6e-05,0.0,0.999952,5e-06,7e-06,0.0
Hospital_1,11,5,5,0.0,0.0,0.0,0.0,1e-06,0.999998
Hospital_1,12,2,2,0.000214,0.0,0.999779,4e-06,3e-06,0.0
Hospital_1,13,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,14,2,2,1.9e-05,0.0,0.999933,1.7e-05,3.1e-05,0.0
Hospital_1,15,3,3,0.0,0.0,0.0,0.999994,6e-06,0.0
Hospital_1,16,2,2,9e-05,0.0,0.999901,5e-06,4e-06,0.0
Hospital_1,17,2,2,6e-06,0.0,0.999994,0.0,0.0,0.0
Hospital_1,18,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,19,0,0,0.999891,2.4e-05,8.2e-05,0.0,1e-06,2e-06
Hospital_1,20,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,21,2,2,0.001777,1e-06,0.998212,4e-06,7e-06,0.0
Hospital_1,22,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,23,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,24,3,3,0.0,0.0,0.0,1.0,0.0,0.0
