hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,4,4,0.0,0.0,0.0,0.000158,0.999742,0.0001
Hospital_1,1,1,1,0.0,0.99992,0.0,0.0,3.7e-05,4.3e-05
Hospital_1,2,4,4,0.0,0.0,0.0,2.7e-05,0.999907,6.6e-05
Hospital_1,3,1,1,4e-06,0.966842,0.0,1e-06,0.000802,0.032351
Hospital_1,4,4,4,0.0,0.0,0.0,0.004191,0.995046,0.000762
Hospital_1,5,1,1,1e-06,0.996882,0.0,0.0,0.000127,0.00299
Hospital_1,6,0,0,0.999584,0.0,0.0004,0.0,3e-06,1.2e-05
Hospital_1,7,4,4,0.0,0.0,0.0,0.000261,0.999687,5.2e-05
Hospital_1,8,4,4,0.0,0.0,0.0,0.00016,0.99979,5e-05
Hospital_1,9,4,4,0.0,0.0,0.0,7.9e-05,0.999848,7.3e-05
Hospital_1,10,1,1,0.0,0.99882,0.0,0.0,2.3e-05,0.001156
Hospital_1,11,4,4,0.0,0.0,0.0,2.5e-05,0.999954,2.1e-05
Hospital_1,12,4,4,0.0,0.0,0.0,0.000271,0.999593,0.000136
Hospital_1,13,0,0,0.998193,0.0,0.001758,3e-06,4.2e-05,4e-06
Hospital_1,14,0,0,0.997237,0.0,0.002737,2e-06,1.7e-05,6e-06
Hospital_1,15,4,4,0.0,0.0,0.0,5.5e-05,0.999936,1e-05
Hospital_1,16,1,1,6e-06,0.891391,0.0,2e-06,0.000645,0.107956
Hospital_1,17,4,4,0.0,0.0,0.0,5.9e-05,0.999714,0.000227
Hospital_1,18,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,19,0,0,0.996031,1e-06,0.003894,1.3e-05,3.7e-05,2.5e-05
Hospital_1,20,1,1,0.0,0.999988,0.0,0.0,6e-06,7e-06
Hospital_1,21,1,1,0.0,0.99978,0.0,0.0,1.5e-05,0.000204
Hospital_1,22,4,4,0.0,0.0,0.0,0.001453,0.998383,0.000164
Hospital_1,23,4,4,0.0,0.0,0.0,4.4e-05,0.999763,0.000192
Hospital_1,24,3,3,0.0,0.0,3e-06,0.999997,0.0,0.0
Hospital_1,25,4,4,0.0,0.0,0.0,1.4e-05,0.999956,3e-05
Hospital_1,26,1,1,0.0,0.999966,0.0,0.0,9e-06,2.4e-05
Hospital_1,27,1,1,7e-06,0.98795,0.0,0.0,0.000117,0.011926
Hospital_1,28,4,4,1e-06,0.0,0.0,0.000843,0.997818,0.001339
Hospital_1,29,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,30,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,31,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,32,1,1,0.0,0.999799,0.0,0.0,0.000194,7e-06
Hospital_1,33,4,4,0.0,0.0,0.0,1.8e-05,0.999862,0.00012
Hospital_1,34,1,1,0.0,0.999995,0.0,0.0,4e-06,1e-06
Hospital_1,35,1,1,0.0,0.999887,0.0,0.0,1.8e-05,9.4e-05
Hospital_1,36,1,1,2e-06,0.99921,0.0,0.0,7.8e-05,0.00071
