hospital,imagen_idx,y_true,y_pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
Hospital_1,0,4,4,0.0,0.0,0.0,0.0,0.999999,1e-06
Hospital_1,1,0,0,0.998564,1e-06,0.001433,1e-06,1e-06,1e-06
Hospital_1,2,4,4,0.0,0.0,0.0,0.0,1.0,0.0
Hospital_1,3,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,4,5,5,0.0,0.0,0.0,7e-06,0.008617,0.991375
Hospital_1,5,2,2,0.000283,0.0,0.999717,0.0,0.0,0.0
Hospital_1,6,2,2,2e-06,0.0,0.999998,0.0,0.0,0.0
Hospital_1,7,1,1,0.0,0.999843,0.0,3e-06,0.000153,1e-06
Hospital_1,8,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,9,0,0,0.999989,0.0,0.0,0.0,1e-06,1e-05
Hospital_1,10,0,0,0.999998,0.0,0.0,0.0,0.0,2e-06
Hospital_1,11,0,0,0.999973,0.0,0.0,0.0,1.6e-05,1.1e-05
Hospital_1,12,4,4,0.0,0.0,0.0,1e-06,0.999999,0.0
Hospital_1,13,0,0,0.999972,0.0,2e-05,0.0,1e-06,7e-06
Hospital_1,14,2,2,0.000115,0.0,0.999885,0.0,0.0,0.0
Hospital_1,15,2,2,1e-06,0.0,1.0,0.0,0.0,0.0
Hospital_1,16,5,5,0.0,0.000571,0.0,6.1e-05,0.073838,0.925529
Hospital_1,17,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,18,5,5,0.0,0.0,0.0,0.0,0.0,1.0
Hospital_1,19,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,20,3,3,0.0,0.0,0.0,1.0,0.0,0.0
Hospital_1,21,4,4,0.0,0.0,0.0,0.0,0.999914,8.5e-05
Hospital_1,22,2,2,1.5e-05,0.0,0.999984,1e-06,1e-06,0.0
Hospital_1,23,2,2,8.7e-05,0.0,0.999913,0.0,0.0,0.0
